multiplier_dissatisfied,multiplier_neutral,multiplier_satisfied,macro_f1,accuracy,balanced_accuracy,ordinal_mae,recall_dissatisfied,recall_neutral,recall_satisfied,outer_fold,base_variant
1.2,2.0,1.0,0.4406526856929376,0.6941649899396378,0.4375358111816787,0.34351563929028717,0.04392764857881137,0.37129380053908356,0.8973859844271412,1,calibrated_isotonic_extra_trees
1.2,1.2,1.0,0.4393205276269003,0.6967258094018658,0.42997271970862144,0.35650265227730016,0.10594315245478036,0.23180592991913745,0.9521690767519466,1,calibrated_isotonic_extra_trees
1.0,1.5,1.0,0.438064581658782,0.7011157856228278,0.4322826409166553,0.3440643863179074,0.05167958656330749,0.3146900269541779,0.9304783092324805,1,calibrated_isotonic_extra_trees
1.0,2.0,1.0,0.42873965277212694,0.6936162429120175,0.43150444526272386,0.34314980793854033,0.023255813953488372,0.37331536388140163,0.8979421579532815,1,calibrated_isotonic_extra_trees
1.2,1.0,1.0,0.42660970648810537,0.6914212548015365,0.42246111739127484,0.365099689043351,0.12919896640826872,0.17183288409703504,0.9663515016685206,1,calibrated_isotonic_extra_trees
1.0,1.2,1.0,0.4264133843206894,0.6961770623742455,0.42086683036953954,0.35741723065666725,0.07493540051679587,0.23382749326145552,0.9538375973303671,1,calibrated_isotonic_extra_trees
1.0,1.0,1.0,0.40623727797888404,0.6905066764221693,0.40754848028238433,0.36601426742271814,0.07751937984496124,0.1765498652291105,0.9685761957730812,1,calibrated_isotonic_extra_trees
2.5,2.0,1.0,0.5310724649539741,0.70550576184379,0.502462008935122,0.33619901225535026,0.25839793281653745,0.3477088948787062,0.9012791991101223,2,calibrated_isotonic_extra_trees
2.0,2.0,1.0,0.5193731148595232,0.7053228461679166,0.4897441655236749,0.33528443387598317,0.20930232558139536,0.3578167115902965,0.9021134593993326,2,calibrated_isotonic_extra_trees
2.5,1.5,1.0,0.5080258015353301,0.7049570148161698,0.4889403524782116,0.3426010609109201,0.27906976744186046,0.2486522911051213,0.9390989988876529,2,calibrated_isotonic_extra_trees
2.0,1.5,1.0,0.5035745317099435,0.7064203402231571,0.4799993702146453,0.34004024144869216,0.24031007751937986,0.2580862533692722,0.9416017797552837,2,calibrated_isotonic_extra_trees
1.5,1.5,1.0,0.4951071692231917,0.7071520029266508,0.4690413258425057,0.3382110846899579,0.1937984496124031,0.27088948787061995,0.9424360400444939,2,calibrated_isotonic_extra_trees
1.5,2.0,1.0,0.49389127011481976,0.7027620267056887,0.47041795897332817,0.3380281690140845,0.14470284237726097,0.3638814016172507,0.9026696329254728,2,calibrated_isotonic_extra_trees
1.2,2.0,1.0,0.48159665549327535,0.7014816169745747,0.46184184069997425,0.33985732577281874,0.11627906976744186,0.3665768194070081,0.9026696329254728,2,calibrated_isotonic_extra_trees
2.5,1.2,1.0,0.4811886457387005,0.7003841229193342,0.4739757968790666,0.35064935064935066,0.29198966408268734,0.16442048517520216,0.9655172413793104,2,calibrated_isotonic_extra_trees
2.0,1.2,1.0,0.472181263139326,0.7000182915675873,0.4618880797075476,0.35064935064935066,0.25064599483204136,0.1664420485175202,0.9685761957730812,2,calibrated_isotonic_extra_trees
1.2,1.5,1.0,0.4694585680252645,0.704225352112676,0.4499025912874414,0.34241814523504666,0.13178294573643412,0.2749326145552561,0.942992213570634,2,calibrated_isotonic_extra_trees
1.0,2.0,1.0,0.4665071273341017,0.7002012072434608,0.4524970915715885,0.3420523138832998,0.08527131782945736,0.3692722371967655,0.9029477196885428,2,calibrated_isotonic_extra_trees
2.5,1.0,1.0,0.46642441769081805,0.6941649899396378,0.46666583395133615,0.35869764038778124,0.2997416020671835,0.13140161725067384,0.9688542825361512,2,calibrated_isotonic_extra_trees
1.5,1.2,1.0,0.4655816363310117,0.7002012072434608,0.4512428478384997,0.3502835192976038,0.21188630490956073,0.17048517520215634,0.971357063403782,2,calibrated_isotonic_extra_trees
2.0,1.0,1.0,0.4585778051204379,0.6941649899396378,0.4543906447845347,0.3594293030912749,0.2558139534883721,0.13544474393530997,0.9719132369299222,2,calibrated_isotonic_extra_trees
1.0,1.5,1.0,0.4517967730288411,0.7027620267056887,0.43829117656772687,0.34571062740076824,0.09302325581395349,0.2783018867924528,0.9435483870967742,2,calibrated_isotonic_extra_trees
1.5,1.0,1.0,0.44928575377665525,0.6939820742637645,0.4413631472227611,0.35961221876714833,0.21188630490956073,0.13611859838274934,0.9760845383759733,2,calibrated_isotonic_extra_trees
1.2,1.2,1.0,0.44478383715030284,0.6980062191329797,0.4332435264892273,0.3544905798426925,0.1524547803617571,0.17452830188679244,0.9727474972191323,2,calibrated_isotonic_extra_trees
1.2,1.0,1.0,0.4275324080850815,0.6908725077739162,0.4228774434213318,0.365099689043351,0.15503875968992248,0.13611859838274934,0.9774749721913237,2,calibrated_isotonic_extra_trees
1.0,1.2,1.0,0.41993959225701083,0.6948966526431315,0.4162950843978616,0.35997805011889517,0.10077519379844961,0.17452830188679244,0.9735817575083426,2,calibrated_isotonic_extra_trees
1.0,1.0,1.0,0.4080387293030187,0.6886775196634352,0.4089622169564244,0.36948966526431315,0.1111111111111111,0.13746630727762804,0.9783092324805339,2,calibrated_isotonic_extra_trees
2.5,2.0,1.0,0.5257335295601193,0.7069690872507773,0.4985056749724088,0.332174867386135,0.23772609819121446,0.3551212938005391,0.9026696329254728,3,calibrated_isotonic_extra_trees
2.0,2.0,1.0,0.48451282770408,0.7040424364368026,0.46544547149272986,0.33674775928297057,0.12403100775193798,0.3665768194070081,0.9057285873192435,3,calibrated_isotonic_extra_trees
2.5,1.5,1.0,0.44990777872576765,0.6905066764221693,0.4475694847228036,0.36290470093287,0.25064599483204136,0.1179245283018868,0.9741379310344828,3,calibrated_isotonic_extra_trees
1.5,2.0,1.0,0.44451771456426653,0.7034936894091823,0.44220007713353393,0.3372965063105908,0.03617571059431524,0.38274932614555257,0.9076751946607341,3,calibrated_isotonic_extra_trees
1.2,2.0,1.0,0.4290781804289729,0.7027620267056887,0.43480259903973834,0.33839400036583134,0.0103359173126615,0.3861185983827493,0.9079532814238043,3,calibrated_isotonic_extra_trees
1.0,2.0,1.0,0.42405273441769675,0.7023961953539418,0.4324432378607195,0.33912566306932507,0.002583979328165375,0.3867924528301887,0.9079532814238043,3,calibrated_isotonic_extra_trees
2.0,1.5,1.0,0.4198769722694376,0.6870312785805743,0.4205753729021013,0.36967258094018657,0.165374677002584,0.11859838274932614,0.9777530589543938,3,calibrated_isotonic_extra_trees
