model,fold,repeat,domain,features,baseline_macro_f1,permuted_macro_f1,macro_f1_drop
Extra Trees,2,4,LocationBack,LocationBack,0.5862843521297402,0.5409731932577402,0.04531115887199999
Extra Trees,2,5,LocationBack,LocationBack,0.5862843521297402,0.5486116306431426,0.037672721486597616
Extra Trees,2,1,LocationFront,LocationFront,0.5862843521297402,0.5156958003902782,0.07058855173946199
Extra Trees,2,2,LocationFront,LocationFront,0.5862843521297402,0.5155916687662719,0.07069268336346823
Extra Trees,2,3,LocationFront,LocationFront,0.5862843521297402,0.5288963046806007,0.0573880474491395
Extra Trees,2,4,LocationFront,LocationFront,0.5862843521297402,0.5211676561003359,0.06511669602940429
Extra Trees,2,5,LocationFront,LocationFront,0.5862843521297402,0.5153539235614981,0.07093042856824205
Extra Trees,2,1,LocationLeft,LocationLeft,0.5862843521297402,0.5429630970227501,0.04332125510699003
Extra Trees,2,2,LocationLeft,LocationLeft,0.5862843521297402,0.5432888638039618,0.042995488325778375
Extra Trees,2,3,LocationLeft,LocationLeft,0.5862843521297402,0.5615526937406622,0.024731658389077982
Extra Trees,2,4,LocationLeft,LocationLeft,0.5862843521297402,0.540706344622345,0.04557800750739516
Extra Trees,2,5,LocationLeft,LocationLeft,0.5862843521297402,0.5520572502219475,0.034227101907792656
Extra Trees,2,1,LocationRight,LocationRight,0.5862843521297402,0.5754311384448831,0.010853213684857033
Extra Trees,2,2,LocationRight,LocationRight,0.5862843521297402,0.5721963597769586,0.014087992352781575
Extra Trees,2,3,LocationRight,LocationRight,0.5862843521297402,0.5499083838067023,0.03637596832303791
Extra Trees,2,4,LocationRight,LocationRight,0.5862843521297402,0.5591959638133045,0.027088388316435674
Extra Trees,2,5,LocationRight,LocationRight,0.5862843521297402,0.5537411141836691,0.03254323794607106
Extra Trees,2,1,LocationMiddle,LocationMiddle,0.5862843521297402,0.55601703030994,0.030267321819800186
Extra Trees,2,2,LocationMiddle,LocationMiddle,0.5862843521297402,0.5706803659773754,0.015603986152364802
Extra Trees,2,3,LocationMiddle,LocationMiddle,0.5862843521297402,0.5579591271927035,0.028325224937036708
Extra Trees,2,4,LocationMiddle,LocationMiddle,0.5862843521297402,0.5553797080112869,0.030904644118453284
Extra Trees,2,5,LocationMiddle,LocationMiddle,0.5862843521297402,0.5351187293655177,0.05116562276422243
Extra Trees,2,1,Ttrend,Ttrend,0.5862843521297402,0.5864439357596415,-0.00015958362990131647
Extra Trees,2,2,Ttrend,Ttrend,0.5862843521297402,0.5835092002136052,0.002775151916134977
Extra Trees,2,3,Ttrend,Ttrend,0.5862843521297402,0.5892095543548627,-0.002925202225122492
Extra Trees,2,4,Ttrend,Ttrend,0.5862843521297402,0.585037096180684,0.0012472559490561697
Extra Trees,2,5,Ttrend,Ttrend,0.5862843521297402,0.5890805958232954,-0.002796243693555245
Extra Trees,2,1,Vote hour,Vote hour,0.5862843521297402,0.5937443328585362,-0.007459980728796056
Extra Trees,2,2,Vote hour,Vote hour,0.5862843521297402,0.5991742475285513,-0.012889895398811135
Extra Trees,2,3,Vote hour,Vote hour,0.5862843521297402,0.5991777723621299,-0.012893420232389707
Extra Trees,2,4,Vote hour,Vote hour,0.5862843521297402,0.6131995013002132,-0.026915149170472996
Extra Trees,2,5,Vote hour,Vote hour,0.5862843521297402,0.596509529934337,-0.010225177804596863
Extra Trees,2,1,Vote weekday,Vote weekday,0.5862843521297402,0.5572854502697434,0.028998901859996762
Extra Trees,2,2,Vote weekday,Vote weekday,0.5862843521297402,0.5461208787054338,0.04016347342430637
Extra Trees,2,3,Vote weekday,Vote weekday,0.5862843521297402,0.5642743823579558,0.022009969771784377
Extra Trees,2,4,Vote weekday,Vote weekday,0.5862843521297402,0.5506059953440849,0.03567835678565523
Extra Trees,2,5,Vote weekday,Vote weekday,0.5862843521297402,0.5630826087141557,0.023201743415584453
Extra Trees,2,1,Moment,Moment,0.5862843521297402,0.5861518918534293,0.000132460276310864
Extra Trees,2,2,Moment,Moment,0.5862843521297402,0.5824241848528348,0.003860167276905413
Extra Trees,2,3,Moment,Moment,0.5862843521297402,0.5744265948185089,0.011857757311231287
Extra Trees,2,4,Moment,Moment,0.5862843521297402,0.5836779366320185,0.0026064154977216702
Extra Trees,2,5,Moment,Moment,0.5862843521297402,0.5744740300666761,0.011810322063064094
Extra Trees,2,1,AC on/off,AC on/off,0.5862843521297402,0.574745787678813,0.011538564450927158
Extra Trees,2,2,AC on/off,AC on/off,0.5862843521297402,0.5663084224477418,0.01997592968199835
Extra Trees,2,3,AC on/off,AC on/off,0.5862843521297402,0.5646988580299288,0.021585494099811364
Extra Trees,2,4,AC on/off,AC on/off,0.5862843521297402,0.5651107601983976,0.021173591931342606
Extra Trees,2,5,AC on/off,AC on/off,0.5862843521297402,0.5725197532278289,0.013764598901911285
Extra Trees,3,1,Student,Student,0.6030811447385972,0.5812381074924751,0.021843037246122132
Extra Trees,3,2,Student,Student,0.6030811447385972,0.5960530657257598,0.007028079012837418
Extra Trees,3,3,Student,Student,0.6030811447385972,0.5954078061945455,0.007673338544051722
Extra Trees,3,4,Student,Student,0.6030811447385972,0.5946917769517807,0.008389367786816537
Extra Trees,3,5,Student,Student,0.6030811447385972,0.5945580874548492,0.008523057283748026
Extra Trees,3,1,Temperature,Temperature,0.6030811447385972,0.5798962104482102,0.023184934290387038
Extra Trees,3,2,Temperature,Temperature,0.6030811447385972,0.5741735153624993,0.02890762937609792
Extra Trees,3,3,Temperature,Temperature,0.6030811447385972,0.580119729729344,0.022961415009253194
Extra Trees,3,4,Temperature,Temperature,0.6030811447385972,0.5806058142345786,0.02247533050401862
Extra Trees,3,5,Temperature,Temperature,0.6030811447385972,0.5751305728463372,0.027950571892260023
Extra Trees,3,1,RH,RH,0.6030811447385972,0.5868799116864887,0.01620123305210852
Extra Trees,3,2,RH,RH,0.6030811447385972,0.5848819978079779,0.018199146930619303
Extra Trees,3,3,RH,RH,0.6030811447385972,0.5934255770200197,0.009655567718577451
Extra Trees,3,4,RH,RH,0.6030811447385972,0.5972997910824497,0.005781353656147514
Extra Trees,3,5,RH,RH,0.6030811447385972,0.5803702133933578,0.022710931345239382
Extra Trees,3,1,CLO,CLO,0.6030811447385972,0.5808674890423925,0.022213655696204704
Extra Trees,3,2,CLO,CLO,0.6030811447385972,0.5826917993327719,0.020389345405825265
Extra Trees,3,3,CLO,CLO,0.6030811447385972,0.5769889711691025,0.02609217356949467
Extra Trees,3,4,CLO,CLO,0.6030811447385972,0.5850215962585095,0.018059548480087728
Extra Trees,3,5,CLO,CLO,0.6030811447385972,0.5801999113542925,0.0228812333843047
Extra Trees,3,1,CO2,CO2,0.6030811447385972,0.6043542807373423,-0.001273135998745123
Extra Trees,3,2,CO2,CO2,0.6030811447385972,0.6054537809122187,-0.0023726361736214896
Extra Trees,3,3,CO2,CO2,0.6030811447385972,0.6075438792064468,-0.004462734467849616
Extra Trees,3,4,CO2,CO2,0.6030811447385972,0.6076889062728229,-0.004607761534225707
Extra Trees,3,5,CO2,CO2,0.6030811447385972,0.6078221161411786,-0.004740971402581451
Extra Trees,3,1,Lighting,Lighting,0.6030811447385972,0.5912353008521009,0.011845843886496343
Extra Trees,3,2,Lighting,Lighting,0.6030811447385972,0.5998410036158154,0.0032401411227818144
Extra Trees,3,3,Lighting,Lighting,0.6030811447385972,0.5920039704417823,0.011077174296814873
Extra Trees,3,4,Lighting,Lighting,0.6030811447385972,0.5888583490125857,0.014222795726011483
Extra Trees,3,5,Lighting,Lighting,0.6030811447385972,0.5856504989698933,0.0174306457687039
Extra Trees,3,1,Sound,Sound,0.6030811447385972,0.610882482072686,-0.0078013373340888315
Extra Trees,3,2,Sound,Sound,0.6030811447385972,0.6044670357423173,-0.0013858910037201078
Extra Trees,3,3,Sound,Sound,0.6030811447385972,0.605094065874828,-0.0020129211362307498
Extra Trees,3,4,Sound,Sound,0.6030811447385972,0.6030550519145962,2.609282400101165e-05
Extra Trees,3,5,Sound,Sound,0.6030811447385972,0.6131735916348929,-0.010092446896295737
Extra Trees,3,1,Age,Age,0.6030811447385972,0.5621558759400732,0.040925268798523984
Extra Trees,3,2,Age,Age,0.6030811447385972,0.5635495276441654,0.03953161709443176
Extra Trees,3,3,Age,Age,0.6030811447385972,0.5590810531809526,0.044000091557644616
Extra Trees,3,4,Age,Age,0.6030811447385972,0.5678207660682748,0.03526037867032239
Extra Trees,3,5,Age,Age,0.6030811447385972,0.5536185624486635,0.04946258228993372
Extra Trees,3,1,Gender,Gender,0.6030811447385972,0.5415442214162535,0.06153692332234373
Extra Trees,3,2,Gender,Gender,0.6030811447385972,0.5565869524653824,0.04649419227321483
Extra Trees,3,3,Gender,Gender,0.6030811447385972,0.541456378730581,0.06162476600801625
Extra Trees,3,4,Gender,Gender,0.6030811447385972,0.5488455923673574,0.05423555237123978
Extra Trees,3,5,Gender,Gender,0.6030811447385972,0.5373584047682224,0.06572273997037481
Extra Trees,3,1,EA,EA,0.6030811447385972,0.6078609018738395,-0.004779757135242257
Extra Trees,3,2,EA,EA,0.6030811447385972,0.6079337865525027,-0.004852641813905545
Extra Trees,3,3,EA,EA,0.6030811447385972,0.6037262476704375,-0.0006451029318402801
Extra Trees,3,4,EA,EA,0.6030811447385972,0.6097199828455162,-0.0066388381069190094
Extra Trees,3,5,EA,EA,0.6030811447385972,0.6113386597768824,-0.008257515038285201
Extra Trees,3,1,LocationBack,LocationBack,0.6030811447385972,0.562923173894379,0.04015797084421824
Extra Trees,3,2,LocationBack,LocationBack,0.6030811447385972,0.560281562582369,0.042799582156228144
Extra Trees,3,3,LocationBack,LocationBack,0.6030811447385972,0.5644187234233221,0.038662421315275086
Extra Trees,3,4,LocationBack,LocationBack,0.6030811447385972,0.5647100696692763,0.038371075069320915
Extra Trees,3,5,LocationBack,LocationBack,0.6030811447385972,0.5670774263552838,0.0360037183833134
Extra Trees,3,1,LocationFront,LocationFront,0.6030811447385972,0.5290358070678798,0.07404533767071741
Extra Trees,3,2,LocationFront,LocationFront,0.6030811447385972,0.5326033593826449,0.07047778535595228
Extra Trees,3,3,LocationFront,LocationFront,0.6030811447385972,0.5328622161284894,0.07021892861010781
Extra Trees,3,4,LocationFront,LocationFront,0.6030811447385972,0.5370987156701442,0.06598242906845297
Extra Trees,3,5,LocationFront,LocationFront,0.6030811447385972,0.5336961138794617,0.0693850308591355
Extra Trees,3,1,LocationLeft,LocationLeft,0.6030811447385972,0.5630231353756304,0.04005800936296677
Extra Trees,3,2,LocationLeft,LocationLeft,0.6030811447385972,0.5564307413364017,0.046650403402195506
Extra Trees,3,3,LocationLeft,LocationLeft,0.6030811447385972,0.5611833782466557,0.041897766491941546
Extra Trees,3,4,LocationLeft,LocationLeft,0.6030811447385972,0.559940807859883,0.043140336878714214
Extra Trees,3,5,LocationLeft,LocationLeft,0.6030811447385972,0.549446889932159,0.05363425480643824
Extra Trees,3,1,LocationRight,LocationRight,0.6030811447385972,0.5860629592641425,0.01701818547445466
Extra Trees,3,2,LocationRight,LocationRight,0.6030811447385972,0.5666107709304049,0.03647037380819229
Extra Trees,3,3,LocationRight,LocationRight,0.6030811447385972,0.5773230252181508,0.025758119520446376
Extra Trees,3,4,LocationRight,LocationRight,0.6030811447385972,0.5736765490945768,0.029404595644020426
Extra Trees,3,5,LocationRight,LocationRight,0.6030811447385972,0.5872368381222258,0.015844306616371373
Extra Trees,3,1,LocationMiddle,LocationMiddle,0.6030811447385972,0.5770925232442801,0.025988621494317132
Extra Trees,3,2,LocationMiddle,LocationMiddle,0.6030811447385972,0.5862838234422934,0.016797321296303847
Extra Trees,3,3,LocationMiddle,LocationMiddle,0.6030811447385972,0.583997187646129,0.01908395709246824
Extra Trees,3,4,LocationMiddle,LocationMiddle,0.6030811447385972,0.5862929013304051,0.01678824340819207
Extra Trees,3,5,LocationMiddle,LocationMiddle,0.6030811447385972,0.5864793331020678,0.016601811636529407
Extra Trees,3,1,Ttrend,Ttrend,0.6030811447385972,0.6059411950122332,-0.0028600502736360056
Extra Trees,3,2,Ttrend,Ttrend,0.6030811447385972,0.6067460040031175,-0.003664859264520315
Extra Trees,3,3,Ttrend,Ttrend,0.6030811447385972,0.6110605309824683,-0.007979386243871067
Extra Trees,3,4,Ttrend,Ttrend,0.6030811447385972,0.6077802567266309,-0.004699111988033744
Extra Trees,3,5,Ttrend,Ttrend,0.6030811447385972,0.6029731741735869,0.00010797056501032909
Extra Trees,3,1,Vote hour,Vote hour,0.6030811447385972,0.6119759884941468,-0.008894843755549608
Extra Trees,3,2,Vote hour,Vote hour,0.6030811447385972,0.6073780815992368,-0.004296936860639589
Extra Trees,3,3,Vote hour,Vote hour,0.6030811447385972,0.6106483647669482,-0.007567220028350974
Extra Trees,3,4,Vote hour,Vote hour,0.6030811447385972,0.6061174694767755,-0.0030363247381782754
Extra Trees,3,5,Vote hour,Vote hour,0.6030811447385972,0.6083823347304563,-0.005301189991859134
Extra Trees,3,1,Vote weekday,Vote weekday,0.6030811447385972,0.5679840934275363,0.03509705131106089
Extra Trees,3,2,Vote weekday,Vote weekday,0.6030811447385972,0.5827928386655175,0.020288306073079743
Extra Trees,3,3,Vote weekday,Vote weekday,0.6030811447385972,0.5926212510377988,0.010459893700798362
Extra Trees,3,4,Vote weekday,Vote weekday,0.6030811447385972,0.5936604186083084,0.00942072613028877
Extra Trees,3,5,Vote weekday,Vote weekday,0.6030811447385972,0.5923006178584355,0.010780526880161734
Extra Trees,3,1,Moment,Moment,0.6030811447385972,0.6051313063501212,-0.0020501616115240484
Extra Trees,3,2,Moment,Moment,0.6030811447385972,0.5838648639755388,0.01921628076305837
Extra Trees,3,3,Moment,Moment,0.6030811447385972,0.5810494906485068,0.022031654090090447
Extra Trees,3,4,Moment,Moment,0.6030811447385972,0.5927173438102912,0.010363800928306022
Extra Trees,3,5,Moment,Moment,0.6030811447385972,0.5944137831150061,0.008667361623591052
Extra Trees,3,1,AC on/off,AC on/off,0.6030811447385972,0.5546743169844155,0.0484068277541817
Extra Trees,3,2,AC on/off,AC on/off,0.6030811447385972,0.5622957608000713,0.04078538393852593
Extra Trees,3,3,AC on/off,AC on/off,0.6030811447385972,0.5595677827107559,0.043513362027841285
Extra Trees,3,4,AC on/off,AC on/off,0.6030811447385972,0.5640911070373694,0.038990037701227775
Extra Trees,3,5,AC on/off,AC on/off,0.6030811447385972,0.5686180610902416,0.0344630836483556
Extra Trees,4,1,Student,Student,0.5921802547235903,0.5838895876437723,0.00829066707981796
Extra Trees,4,2,Student,Student,0.5921802547235903,0.5811938496349747,0.010986405088615592
Extra Trees,4,3,Student,Student,0.5921802547235903,0.58302463359814,0.009155621125450208
Extra Trees,4,4,Student,Student,0.5921802547235903,0.5783027029341842,0.013877551789406084
Extra Trees,4,5,Student,Student,0.5921802547235903,0.5711452805706837,0.02103497415290656
Extra Trees,4,1,Temperature,Temperature,0.5921802547235903,0.563921222716976,0.028259032006614282
Extra Trees,4,2,Temperature,Temperature,0.5921802547235903,0.5635051820334724,0.02867507269011782
Extra Trees,4,3,Temperature,Temperature,0.5921802547235903,0.5665110469594248,0.02566920776416548
Extra Trees,4,4,Temperature,Temperature,0.5921802547235903,0.5641391693322945,0.028041085391295795
Extra Trees,4,5,Temperature,Temperature,0.5921802547235903,0.5607394032935344,0.031440851430055816
Extra Trees,4,1,RH,RH,0.5921802547235903,0.5833758435623572,0.008804411161233094
Extra Trees,4,2,RH,RH,0.5921802547235903,0.5800442081669516,0.012136046556638691
Extra Trees,4,3,RH,RH,0.5921802547235903,0.584678291823444,0.007501962900146264
Extra Trees,4,4,RH,RH,0.5921802547235903,0.5759154159960148,0.016264838727575448
Extra Trees,4,5,RH,RH,0.5921802547235903,0.5759115793822952,0.016268675341295058
Extra Trees,4,1,CLO,CLO,0.5921802547235903,0.5655333098587584,0.02664694486483188
Extra Trees,4,2,CLO,CLO,0.5921802547235903,0.5736652186815661,0.018515036042024202
Extra Trees,4,3,CLO,CLO,0.5921802547235903,0.5733804124236577,0.01879984229993259
Extra Trees,4,4,CLO,CLO,0.5921802547235903,0.5643126208475753,0.027867633876014986
Extra Trees,4,5,CLO,CLO,0.5921802547235903,0.5786470055711397,0.013533249152450577
Extra Trees,4,1,CO2,CO2,0.5921802547235903,0.5890357054608352,0.003144549262755092
Extra Trees,4,2,CO2,CO2,0.5921802547235903,0.5905478984562149,0.0016323562673753456
Extra Trees,4,3,CO2,CO2,0.5921802547235903,0.5855875855761862,0.006592669147404084
Extra Trees,4,4,CO2,CO2,0.5921802547235903,0.5909768786360519,0.0012033760875383992
Extra Trees,4,5,CO2,CO2,0.5921802547235903,0.5961667940193034,-0.003986539295713132
Extra Trees,4,1,Lighting,Lighting,0.5921802547235903,0.573327292631792,0.01885296209179821
Extra Trees,4,2,Lighting,Lighting,0.5921802547235903,0.5802660039008809,0.01191425082270936
Extra Trees,4,3,Lighting,Lighting,0.5921802547235903,0.5836012134306396,0.008579041292950618
Extra Trees,4,4,Lighting,Lighting,0.5921802547235903,0.59026984632595,0.0019104083976402286
Extra Trees,4,5,Lighting,Lighting,0.5921802547235903,0.5736362622188845,0.01854399250470573
Extra Trees,4,1,Sound,Sound,0.5921802547235903,0.5875832475417055,0.004597007181884716
Extra Trees,4,2,Sound,Sound,0.5921802547235903,0.587425356198712,0.004754898524878315
Extra Trees,4,3,Sound,Sound,0.5921802547235903,0.589708395497084,0.002471859226506279
Extra Trees,4,4,Sound,Sound,0.5921802547235903,0.5882993115967396,0.003880943126850611
Extra Trees,4,5,Sound,Sound,0.5921802547235903,0.5922028643139964,-2.260959040611965e-05
Extra Trees,4,1,Age,Age,0.5921802547235903,0.5506411512628383,0.04153910346075196
Extra Trees,4,2,Age,Age,0.5921802547235903,0.548508538892463,0.04367171583112728
Extra Trees,4,3,Age,Age,0.5921802547235903,0.556826981545295,0.035353273178295286
Extra Trees,4,4,Age,Age,0.5921802547235903,0.559844554905383,0.032335699818207275
Extra Trees,4,5,Age,Age,0.5921802547235903,0.5424823704931439,0.04969788423044641
Extra Trees,4,1,Gender,Gender,0.5921802547235903,0.5629061006833761,0.029274154040214162
Extra Trees,4,2,Gender,Gender,0.5921802547235903,0.5614128414757403,0.03076741324784993
Extra Trees,4,3,Gender,Gender,0.5921802547235903,0.5478913097795794,0.04428894494401081
Extra Trees,4,4,Gender,Gender,0.5921802547235903,0.5441543232691206,0.04802593145446965
Extra Trees,4,5,Gender,Gender,0.5921802547235903,0.5492440324945028,0.04293622222908744
Extra Trees,4,1,EA,EA,0.5921802547235903,0.5873788882441587,0.004801366479431524
Extra Trees,4,2,EA,EA,0.5921802547235903,0.5911354341234583,0.0010448206001320015
Extra Trees,4,3,EA,EA,0.5921802547235903,0.5863504449103596,0.005829809813230669
Extra Trees,4,4,EA,EA,0.5921802547235903,0.5931186162695883,-0.0009383615459980232
Extra Trees,4,5,EA,EA,0.5921802547235903,0.5832459701218792,0.008934284601711084
Extra Trees,4,1,LocationBack,LocationBack,0.5921802547235903,0.5639100534622923,0.028270201261297978
Extra Trees,4,2,LocationBack,LocationBack,0.5921802547235903,0.5387927553990309,0.05338749932455933
Extra Trees,4,3,LocationBack,LocationBack,0.5921802547235903,0.5597749998392397,0.03240525488435053
Extra Trees,4,4,LocationBack,LocationBack,0.5921802547235903,0.5575017705289995,0.03467848419459074
Extra Trees,4,5,LocationBack,LocationBack,0.5921802547235903,0.5609530175706646,0.031227237152925635
Extra Trees,4,1,LocationFront,LocationFront,0.5921802547235903,0.5361222130861358,0.056058041637454425
Extra Trees,4,2,LocationFront,LocationFront,0.5921802547235903,0.5127295740076118,0.0794506807159785
Extra Trees,4,3,LocationFront,LocationFront,0.5921802547235903,0.5296955004966942,0.06248475422689603
Extra Trees,4,4,LocationFront,LocationFront,0.5921802547235903,0.5131300893373115,0.07905016538627874
Extra Trees,4,5,LocationFront,LocationFront,0.5921802547235903,0.5173526765632029,0.07482757816038732
Extra Trees,4,1,LocationLeft,LocationLeft,0.5921802547235903,0.5508034657093992,0.04137678901419106
Extra Trees,4,2,LocationLeft,LocationLeft,0.5921802547235903,0.5676946651859504,0.024485589537639907
Extra Trees,4,3,LocationLeft,LocationLeft,0.5921802547235903,0.5614344164191155,0.03074583830447475
Extra Trees,4,4,LocationLeft,LocationLeft,0.5921802547235903,0.5618147329435318,0.03036552178005847
Extra Trees,4,5,LocationLeft,LocationLeft,0.5921802547235903,0.5517077931781671,0.040472461545423166
Extra Trees,4,1,LocationRight,LocationRight,0.5921802547235903,0.5724284210581994,0.019751833665390905
Extra Trees,4,2,LocationRight,LocationRight,0.5921802547235903,0.5619054293564097,0.030274825367180513
Extra Trees,4,3,LocationRight,LocationRight,0.5921802547235903,0.5576459431090437,0.034534311614546565
Extra Trees,4,4,LocationRight,LocationRight,0.5921802547235903,0.5514529807503407,0.0407272739732496
Extra Trees,4,5,LocationRight,LocationRight,0.5921802547235903,0.5640726782984231,0.028107576425167147
Extra Trees,4,1,LocationMiddle,LocationMiddle,0.5921802547235903,0.5431864812862824,0.04899377343730782
Extra Trees,4,2,LocationMiddle,LocationMiddle,0.5921802547235903,0.5530676003836389,0.03911265433995137
Extra Trees,4,3,LocationMiddle,LocationMiddle,0.5921802547235903,0.5480086637837638,0.04417159093982648
Extra Trees,4,4,LocationMiddle,LocationMiddle,0.5921802547235903,0.5530674472496646,0.03911280747392565
Extra Trees,4,5,LocationMiddle,LocationMiddle,0.5921802547235903,0.5521690491570009,0.040011205566589325
Extra Trees,4,1,Ttrend,Ttrend,0.5921802547235903,0.5895127801546002,0.0026674745689900803
Extra Trees,4,2,Ttrend,Ttrend,0.5921802547235903,0.5881868324605136,0.00399342226307664
Extra Trees,4,3,Ttrend,Ttrend,0.5921802547235903,0.591822288970805,0.0003579657527852387
Extra Trees,4,4,Ttrend,Ttrend,0.5921802547235903,0.5909166148124875,0.0012636399111027874
Extra Trees,4,5,Ttrend,Ttrend,0.5921802547235903,0.5914565778736401,0.0007236768499501167
Extra Trees,4,1,Vote hour,Vote hour,0.5921802547235903,0.5866129618829201,0.005567292840670146
Extra Trees,4,2,Vote hour,Vote hour,0.5921802547235903,0.5883498753861042,0.0038303793374860895
Extra Trees,4,3,Vote hour,Vote hour,0.5921802547235903,0.5867902874835685,0.00538996724002172
Extra Trees,4,4,Vote hour,Vote hour,0.5921802547235903,0.5894787895479321,0.0027014651756581687
Extra Trees,4,5,Vote hour,Vote hour,0.5921802547235903,0.5863463177404077,0.005833936983182575
Extra Trees,4,1,Vote weekday,Vote weekday,0.5921802547235903,0.5627442114387916,0.029436043284798652
Extra Trees,4,2,Vote weekday,Vote weekday,0.5921802547235903,0.5659938061593507,0.026186448564239573
Extra Trees,4,3,Vote weekday,Vote weekday,0.5921802547235903,0.553623799900809,0.03855645482278125
Extra Trees,4,4,Vote weekday,Vote weekday,0.5921802547235903,0.5627229228250751,0.029457331898515182
Extra Trees,4,5,Vote weekday,Vote weekday,0.5921802547235903,0.571842531015713,0.02033772370787723
Extra Trees,4,1,Moment,Moment,0.5921802547235903,0.584298835480332,0.007881419243258247
Extra Trees,4,2,Moment,Moment,0.5921802547235903,0.5776877326272976,0.014492522096292704
Extra Trees,4,3,Moment,Moment,0.5921802547235903,0.5966276242343463,-0.004447369510756083
Extra Trees,4,4,Moment,Moment,0.5921802547235903,0.5865421332021031,0.005638121521487127
Extra Trees,4,5,Moment,Moment,0.5921802547235903,0.5856572465337245,0.006523008189865731
Extra Trees,4,1,AC on/off,AC on/off,0.5921802547235903,0.5653545845475779,0.02682567017601234
Extra Trees,4,2,AC on/off,AC on/off,0.5921802547235903,0.5549401866277012,0.03724006809588909
Extra Trees,4,3,AC on/off,AC on/off,0.5921802547235903,0.5589703447237694,0.033209909999820875
Extra Trees,4,4,AC on/off,AC on/off,0.5921802547235903,0.5674239768666448,0.024756277856945452
Extra Trees,4,5,AC on/off,AC on/off,0.5921802547235903,0.5585827764095533,0.03359747831403692
Extra Trees,5,1,Student,Student,0.5534191195412959,0.5468965204337974,0.006522599107498417
Extra Trees,5,2,Student,Student,0.5534191195412959,0.5455982562890757,0.0078208632522202
Extra Trees,5,3,Student,Student,0.5534191195412959,0.5435721696673786,0.00984694987391721
Extra Trees,5,4,Student,Student,0.5534191195412959,0.5487849604845961,0.004634159056699727
Extra Trees,5,5,Student,Student,0.5534191195412959,0.5439383940924792,0.009480725448816618
Extra Trees,5,1,Temperature,Temperature,0.5534191195412959,0.5501064144763341,0.0033127050649617296
Extra Trees,5,2,Temperature,Temperature,0.5534191195412959,0.5588242378250126,-0.005405118283716703
Extra Trees,5,3,Temperature,Temperature,0.5534191195412959,0.5586745821538078,-0.005255462612511974
Extra Trees,5,4,Temperature,Temperature,0.5534191195412959,0.5493664001096974,0.004052719431598462
Extra Trees,5,5,Temperature,Temperature,0.5534191195412959,0.5507785900054969,0.0026405295357989633
Extra Trees,5,1,RH,RH,0.5534191195412959,0.5555475117586323,-0.0021283922173364056
Extra Trees,5,2,RH,RH,0.5534191195412959,0.5504183756461533,0.003000743895142599
Extra Trees,5,3,RH,RH,0.5534191195412959,0.5399128072281544,0.013506312313141478
Extra Trees,5,4,RH,RH,0.5534191195412959,0.5454002680497365,0.008018851491559342
Extra Trees,5,5,RH,RH,0.5534191195412959,0.5449218280991843,0.008497291442111532
Extra Trees,5,1,CLO,CLO,0.5534191195412959,0.5313084327518504,0.0221106867894455
Extra Trees,5,2,CLO,CLO,0.5534191195412959,0.5284452241259859,0.02497389541530992
Extra Trees,5,3,CLO,CLO,0.5534191195412959,0.5311665876729895,0.022252531868306336
Extra Trees,5,4,CLO,CLO,0.5534191195412959,0.5416588466600908,0.01176027288120507
Extra Trees,5,5,CLO,CLO,0.5534191195412959,0.5254721541955955,0.027946965345700403
Extra Trees,5,1,CO2,CO2,0.5534191195412959,0.547752831100954,0.005666288440341893
Extra Trees,5,2,CO2,CO2,0.5534191195412959,0.5522298957185396,0.0011892238227562135
Extra Trees,5,3,CO2,CO2,0.5534191195412959,0.5573089153656676,-0.0038897958243717667
Extra Trees,5,4,CO2,CO2,0.5534191195412959,0.5462242564454051,0.007194863095890791
Extra Trees,5,5,CO2,CO2,0.5534191195412959,0.5531534193506024,0.0002657001906934964
Extra Trees,5,1,Lighting,Lighting,0.5534191195412959,0.5468555804148453,0.006563539126450579
Extra Trees,5,2,Lighting,Lighting,0.5534191195412959,0.5516135354775469,0.0018055840637489773
Extra Trees,5,3,Lighting,Lighting,0.5534191195412959,0.5471812713283792,0.006237848212916619
Extra Trees,5,4,Lighting,Lighting,0.5534191195412959,0.5285276080924993,0.024891511448796533
Extra Trees,5,5,Lighting,Lighting,0.5534191195412959,0.5296884909350348,0.023730628606261073
Extra Trees,5,1,Sound,Sound,0.5534191195412959,0.5608129619384815,-0.007393842397185657
Extra Trees,5,2,Sound,Sound,0.5534191195412959,0.5607861863618014,-0.007367066820505586
Extra Trees,5,3,Sound,Sound,0.5534191195412959,0.5560949685467521,-0.0026758490054562545
Extra Trees,5,4,Sound,Sound,0.5534191195412959,0.5586435458329068,-0.005224426291610906
Extra Trees,5,5,Sound,Sound,0.5534191195412959,0.557365933416828,-0.003946813875532196
Extra Trees,5,1,Age,Age,0.5534191195412959,0.5142416170515808,0.03917750248971508
Extra Trees,5,2,Age,Age,0.5534191195412959,0.5030892544131814,0.05032986512811444
Extra Trees,5,3,Age,Age,0.5534191195412959,0.5230188406606172,0.030400278880678644
Extra Trees,5,4,Age,Age,0.5534191195412959,0.5289440467626059,0.024475072778689988
Extra Trees,5,5,Age,Age,0.5534191195412959,0.5129855784770904,0.04043354106420549
Extra Trees,5,1,Gender,Gender,0.5534191195412959,0.4996785969181188,0.05374052262317708
Extra Trees,5,2,Gender,Gender,0.5534191195412959,0.48821267723356243,0.06520644230773343
