model,n_candidates_tested,total_grid_candidates,rank_test_macro_f1,mean_test_macro_f1,std_test_macro_f1,mean_test_accuracy,std_test_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,mean_fit_time,std_fit_time,params_json
Extra Trees,288,288,283,0.5235180568734986,0.016845788544873508,0.7134907637782878,0.003648949018100427,0.5013961019872744,0.015033250440059341,2.4828558444976805,0.02232217572111388,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 2, ""model__n_estimators"": 700}"
Extra Trees,288,288,153,0.570266636332921,0.01752846874189137,0.7039782105068113,0.010210147494423536,0.5747860229842334,0.018113799163228847,1.222611379623413,0.016853806730948235,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}"
Extra Trees,288,288,121,0.5759207022831795,0.015703981625838907,0.7069053971409323,0.008067735633620773,0.5809903650775209,0.017123156360317936,1.7625298976898194,0.01959339952333348,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 10, ""model__n_estimators"": 700}"
Extra Trees,288,288,152,0.5707129314023016,0.017780317763536287,0.7090999838271065,0.007211844749843405,0.5657867358707518,0.019957717788571864,1.3444523334503173,0.019945478301678945,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}"
Extra Trees,288,288,165,0.568602088344314,0.016288776378980307,0.7074908344677565,0.006791764646671115,0.5626110974146835,0.018777955111105634,1.8809386253356934,0.01069316896568016,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 700}"
Extra Trees,288,288,179,0.565715040897717,0.018651551071512586,0.691687668222192,0.009980443766375604,0.5777538107896987,0.02143179448115201,1.1223254680633545,0.026984308175900938,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}"
Extra Trees,288,288,178,0.5658552892219332,0.014801345929504247,0.6934441944131757,0.007755102968802133,0.5769370989838929,0.01679052688539488,1.5687248706817627,0.02672439603053195,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 700}"
Extra Trees,288,288,223,0.5567554683763019,0.012835763581054644,0.6773484166094546,0.006178980869577563,0.5791843546515171,0.016239096855432476,1.0924723625183106,0.025975513203878576,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}"
Extra Trees,288,288,220,0.5575626400378116,0.013339590042275735,0.6779340681467898,0.007513563273682021,0.5793101035173451,0.016316168263263982,1.5392319202423095,0.012591233193229077,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 2, ""model__n_estimators"": 700}"
Extra Trees,288,288,253,0.5534247185386731,0.016732109021141497,0.6742743886699776,0.00962056454783487,0.5762952732227282,0.018550343972885554,1.0643416404724122,0.017387802927068468,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}"
Extra Trees,288,288,258,0.5518593401857577,0.01513296775528818,0.674128404206666,0.008512211261358156,0.5737485021979384,0.01739936244470736,1.4968220233917235,0.0202873895586245,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 10, ""model__n_estimators"": 700}"
Extra Trees,288,288,287,0.5193958678731304,0.014773771317726954,0.7098320482487754,0.0068582024591256835,0.4984688290808347,0.01412680842292893,1.891392755508423,0.028290150079017175,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}"
Extra Trees,288,288,282,0.5236813817250517,0.011709984242617254,0.7114418402396586,0.00406435252987249,0.5019481413636999,0.01125455824825251,2.637819194793701,0.029812475165230716,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 2, ""model__n_estimators"": 700}"
Extra Trees,288,288,138,0.5730691697703679,0.0179953300888508,0.7044175562650683,0.008684224695304079,0.5788983410123137,0.01922239383981403,1.3015244483947754,0.027905411356336292,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}"
Extra Trees,288,288,133,0.5741739184893204,0.016331689758820815,0.7047103820337359,0.007636171918938244,0.5794688061492784,0.017652099074637828,1.8144464492797852,0.01364043363444408,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 10, ""model__n_estimators"": 700}"
Extra Trees,288,288,182,0.5652317161535629,0.017201177648220982,0.7063199598141081,0.004992768743481639,0.5616940722848953,0.020286296868873458,1.4001148700714112,0.008401978328591707,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}"
Extra Trees,288,288,192,0.5621210426950232,0.015183912945228015,0.7032474313482089,0.005915761650982456,0.5586793532651659,0.018887349758013518,1.9709728240966797,0.014013451622781566,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 700}"
Extra Trees,288,288,176,0.5660148626770184,0.01546502396351597,0.6928584357705848,0.008168131810045332,0.578592556633174,0.017319222031682915,1.1842826843261718,0.01208556189335031,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}"
Extra Trees,288,288,171,0.5675644926412045,0.015769788070004745,0.6947608393196245,0.008445714513270907,0.5790490000410996,0.0177583545764542,1.6463207244873046,0.02606734217816234,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 700}"
Extra Trees,288,288,241,0.5548147495868585,0.012755596685664778,0.6763244903664178,0.005272460022408482,0.5767131758305641,0.0171544059746021,1.1334103107452393,0.018665291598023506,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}"
Extra Trees,288,288,244,0.554197830205087,0.013774231283041775,0.675446441481437,0.007504847081792973,0.5757678055266782,0.017513905582979418,1.583120346069336,0.01188451101607522,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 2, ""model__n_estimators"": 700}"
Extra Trees,288,288,228,0.5559304570847707,0.016083717971779186,0.6748604686283352,0.009335583892230286,0.5806274848536761,0.01921573769154589,1.1192880630493165,0.022268973954149254,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}"
Extra Trees,288,288,236,0.555001510975865,0.015764823865361165,0.6744215512911003,0.008176883323933121,0.5790732198876236,0.019078834308479353,1.560943031311035,0.012417176215345195,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 10, ""model__n_estimators"": 700}"
Extra Trees,288,288,261,0.551246543059763,0.012611247743976995,0.7249044353357375,0.003819216806481864,0.5263386510245633,0.011642310824431968,4.946946239471435,0.07874658056629837,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}"
Extra Trees,288,288,264,0.5492848133630756,0.012314158231598472,0.7256358571258732,0.003750243139757279,0.5248901466574516,0.011292905508600327,6.902433300018311,0.04808615455490738,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 2, ""model__n_estimators"": 700}"
Extra Trees,288,288,51,0.5899213323386917,0.02359255409905424,0.72168367319616,0.008900239678918192,0.586630866839241,0.02775191367103201,3.8284250259399415,0.044191365076431406,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}"
Extra Trees,288,288,39,0.5907385255237645,0.021855673079264344,0.7227082420707303,0.008048946899393566,0.5885018572276768,0.026561818627688964,5.426982355117798,0.08267615067929296,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 10, ""model__n_estimators"": 700}"
Extra Trees,288,288,108,0.5841820927623559,0.02141760917099876,0.7285620798126942,0.006267877119465695,0.568514639659956,0.024023207881552534,4.388331604003906,0.0512216883091626,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}"
Extra Trees,288,288,107,0.5842423405694855,0.022962370617287,0.7290007829394181,0.006408714278413083,0.5691320025042207,0.02504224177022174,6.179424524307251,0.0670691472701585,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 700}"
Extra Trees,288,288,29,0.5915290879312456,0.025550189800453885,0.7208061598374571,0.007655695633688213,0.5907420447934176,0.03050276167028602,3.7273447036743166,0.04697937557424211,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}"
Extra Trees,288,288,36,0.5909574662286351,0.02708545368523043,0.7219767131753388,0.007924466223946689,0.5904184939746211,0.031936797613573306,5.216960525512695,0.056216469310523424,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 700}"
Extra Trees,288,288,25,0.5916861293973072,0.024175127147829992,0.7213912758485146,0.0071096477861935905,0.5934330059423504,0.02972563250585212,3.6671284198760987,0.05244040084469108,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}"
Extra Trees,288,288,57,0.5891631751591316,0.021726905931944464,0.7194890865099859,0.006880896101797557,0.5909131598557488,0.026219570154752268,5.106191730499267,0.043556586888939465,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 2, ""model__n_estimators"": 700}"
Extra Trees,288,288,22,0.5921706572390765,0.0203628501709606,0.71670949091801,0.005783835069891624,0.5972199233139495,0.025700825568230126,3.5496252536773683,0.07705661566532118,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}"
Extra Trees,288,288,31,0.5914016744917985,0.02169686175131633,0.717879937150636,0.005531576821077016,0.5960650084225302,0.027061145425582148,4.923434495925903,0.058646093270223895,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 10, ""model__n_estimators"": 700}"
Extra Trees,288,288,249,0.5537802579338351,0.013384570051977086,0.7259280402630077,0.005446093059916232,0.5290740453480954,0.012353786487580105,5.246311998367309,0.08696417171957513,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}"
Extra Trees,288,288,239,0.5549513942762728,0.013453852931238363,0.7256355358101068,0.005346903268187418,0.5305540425691081,0.012958959734135921,7.328875112533569,0.09258312830062859,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 2, ""model__n_estimators"": 700}"
Extra Trees,288,288,13,0.5928495082126083,0.02374678944584891,0.7240252082929457,0.007644092486934149,0.5918931551955634,0.02988381677438902,4.158745431900025,0.10027236286813634,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}"
Extra Trees,288,288,10,0.5930432183684313,0.023475674455832266,0.7230010678393979,0.00704361679222713,0.591987188657715,0.029280419911652537,5.94371485710144,0.08787943705113868,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 10, ""model__n_estimators"": 700}"
Extra Trees,288,288,100,0.5853203220540592,0.022818923476589786,0.7287077429602393,0.008664552715627485,0.5722876681911773,0.026349178829256602,4.767913675308227,0.1941180061962575,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}"
Extra Trees,288,288,109,0.5840361024905707,0.02222149879501561,0.7278301224962809,0.007664034688428706,0.5705109338146687,0.025446425022890632,6.509995222091675,0.06752567856588741,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 700}"
Extra Trees,288,288,1,0.594899230194315,0.02664679220548505,0.7234401993871438,0.00788904117470903,0.5957103943516084,0.032336672721971854,3.9761409759521484,0.05320691725207814,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}"
Extra Trees,288,288,23,0.5919614556329459,0.024799444733241444,0.7230011749446533,0.007481338946583316,0.5924021816332987,0.030228342531898086,5.57887077331543,0.04528555475366714,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 700}"
Extra Trees,288,288,81,0.5877432550798755,0.021141747858156135,0.7167089553917322,0.007341432918014664,0.5915618085019145,0.025974780278601815,3.919979381561279,0.04575453466964829,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}"
Extra Trees,288,288,95,0.5864536299851061,0.02057860690924893,0.7158311207172625,0.006809696913670876,0.5905820202140999,0.025930262508376684,5.54861478805542,0.07940758334230708,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 2, ""model__n_estimators"": 700}"
Extra Trees,288,288,47,0.5902392689042808,0.022899537844995235,0.7170017811603998,0.008757590664120457,0.5976906315013706,0.02919000733126287,3.783636999130249,0.1080435074988381,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}"
Extra Trees,288,288,32,0.5911282762942544,0.020431274168014768,0.7172948211395785,0.006663206464672613,0.5978461036627514,0.026779087089528034,5.290755081176758,0.0694278462407723,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 10, ""model__n_estimators"": 700}"
Extra Trees,288,288,277,0.5249764087057872,0.012697302470169761,0.7148078371057589,0.003512700837092433,0.5024928216363799,0.010837628558015974,1.7281953811645507,0.0347846188008287,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}"
Extra Trees,288,288,285,0.5231381692128246,0.0164361882480958,0.7145149042318357,0.004225428108253049,0.5013422676086731,0.014381445704611813,2.4291913986206053,0.038728290698387915,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 2, ""model__n_estimators"": 700}"
Extra Trees,288,288,151,0.5714429092396125,0.016837412416948205,0.7032472171376978,0.009392299606074782,0.5759380127456248,0.018304991713727146,1.226996660232544,0.02029261449948927,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}"
Extra Trees,288,288,144,0.5722005228178262,0.015288157114571457,0.7042717860122678,0.008828158835278831,0.5768663199126511,0.016193270686635255,1.7156168460845946,0.01786522762109934,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 10, ""model__n_estimators"": 700}"
Extra Trees,288,288,174,0.5662972894051217,0.016622516950648182,0.7071980086990889,0.006542917974028856,0.5607871160084357,0.01890216089631396,1.3206406116485596,0.017310154920998827,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}"
Extra Trees,288,288,173,0.5667348580464197,0.014724133969014477,0.7070522384462883,0.005544235852109494,0.5606074214891186,0.017149054828346496,1.8690272331237794,0.01315716364405782,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 700}"
Extra Trees,288,288,189,0.5633231246871737,0.016190427250171,0.6908103690740001,0.009326754456350965,0.5754565453884413,0.01876457657612593,1.1252357959747314,0.021381999206392787,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}"
Extra Trees,288,288,183,0.5652210346795712,0.015356187705986237,0.6934443015184313,0.008193834133191592,0.5760927945905719,0.01727982552002156,1.5649705886840821,0.018094264210515142,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 700}"
Extra Trees,288,288,212,0.5582285322834427,0.010125730971672646,0.6786659183579479,0.005649432074439371,0.5797663243754954,0.014010740330448607,1.1109539985656738,0.050440473951047844,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}"
Extra Trees,288,288,233,0.5551346591880705,0.011100373375346292,0.6761782916925951,0.007278390606867979,0.5765607400740989,0.014153404366472515,1.5347239971160889,0.025058105095676828,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 2, ""model__n_estimators"": 700}"
Extra Trees,288,288,259,0.5516697108108444,0.015555293474284632,0.6732503553216853,0.008968705307228724,0.5744443823760677,0.017810377372880586,1.0625485897064209,0.013390884374297638,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}"
Extra Trees,288,288,255,0.5531142645630791,0.016655868854758706,0.6752987433340366,0.008645359144076034,0.5749749822541453,0.01913814074560922,1.5105938911437988,0.019153041390945657,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 10, ""model__n_estimators"": 700}"
Extra Trees,288,288,288,0.5192681282223542,0.013189178910076645,0.7115878247029703,0.004436287241737255,0.49861278115742624,0.012057041033628525,1.8162533283233642,0.014423020309137929,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}"
Extra Trees,288,288,284,0.5232437430987128,0.011844472802061858,0.7134903353572655,0.003741365587719339,0.5017600744393969,0.010655111671504179,2.5689519882202148,0.014254921218272577,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 2, ""model__n_estimators"": 700}"
Extra Trees,288,288,122,0.5759152995705563,0.014460266902029064,0.7064666940142086,0.009793500816865171,0.5825218434193218,0.015988337785681924,1.2817000865936279,0.013010954651862435,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}"
