TimeVote,Classroom,ID,Moment,Student,Clothing,Activity,ActivityOther,WindowOpening,ThermalSatisfaction,IAQSatisfaction,AcousticSatisfaction,VisualSatisfaction,DissatisfactionThermal,DissatisfactionThermalOther,DissatisfactionIAQ,DissatisfactionIAQOther,DissatisfactionAcoustic,DissatisfactionAcousticOther,DissatisfactionVisual,DissatisfactionVisualOther,IEQSatisfaction,IEQRemarks,Trm,VOC_Back,CO2_Back,LightLux_Back,RH_Back,SoundLevel_Back,SoundMax_Back,SoundMin_Back,Temp_Back,Time_Back,VOC_Middle,CO2_Middle,LightLux_Middle,RH_Middle,SoundLevel_Middle,SoundMax_Middle,SoundMin_Middle,Temp_Middle,EA_Middle,Trend_T_Middle,Time_Middle,VOC_Front,CO2_Front,LightLux_Front,RH_Front,SoundLevel_Front,SoundMax_Front,SoundMin_Front,Temp_Front,Time_Front,Location_V,Location_H,LocationBack,LocationFront,LocationBlackboard,LocationDoorLeft,LocationDoorRight,LocationMiddleLeft,LocationMiddleMiddle,LocationMiddleRight,LocationWindowLeft,LocationWindowRight,Thermal_Warm,Thermal_Cold,Thermal_Draft,Thermal_Other,IAQ_Stuffy,IAQ_Odour,IAQ_Dry,IAQ_Humid,IAQ_Other,AC_NoiseClassroom,AC_NoiseHallway,AC_NoiseBeamer,AC_OutsideNoise,AC_Other,VIS_BlackboardVisibility,VIS_Underexposure,VIS_Overexposure,VIS_Glare,VIS_Other,Gender,Age
31/05/2021 9:23,A,DB2_21,End,True,Neutral,Passive course,,Multiple windows tilted,5,5,5,5,,,,,,,,,5,,16.8,866.853,741,588.001,46.755,67.206,79.932,47.227,22.428,31/05/2021 9:21,2.473.755,857,476.597,43.409,64.963,81.639,47.509,23.387,43.221,1.608,31/05/2021 9:23,476.505,1212,597.859,47.848,72.362,77.361,38.543,22.917,31/05/2021 9:23,Front,DoorLeft,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
31/05/2021 9:23,A,DB2_11,End,True,Neutral,Presentation,,One window tilted,3,3,3,3,,,,,,,,,3,,16.8,866.853,741,588.001,46.755,67.206,79.932,47.227,22.428,31/05/2021 9:21,2.473.755,857,476.597,43.409,64.963,81.639,47.509,23.387,43.221,1.608,31/05/2021 9:23,476.505,1212,597.859,47.848,72.362,77.361,38.543,22.917,31/05/2021 9:23,Back,WindowLeft,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,16
31/05/2021 9:23,A,DB2_4,End,True,Lightly,Passive course,,Multiple windows tilted,4,4,4,4,,,,,,,,,4,,16.8,866.853,741,588.001,46.755,67.206,79.932,47.227,22.428,31/05/2021 9:21,2.473.755,857,476.597,43.409,64.963,81.639,47.509,23.387,43.221,1.608,31/05/2021 9:23,476.505,1212,597.859,47.848,72.362,77.361,38.543,22.917,31/05/2021 9:23,Back,WindowLeft,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
31/05/2021 9:23,A,DB2_1,End,True,Lightly,Passive course,,Multiple windows tilted,3,3,4,4,,,,,,,,,3,,16.8,866.853,741,588.001,46.755,67.206,79.932,47.227,22.428,31/05/2021 9:21,2.473.755,857,476.597,43.409,64.963,81.639,47.509,23.387,43.221,1.608,31/05/2021 9:23,476.505,1212,597.859,47.848,72.362,77.361,38.543,22.917,31/05/2021 9:23,Back,MiddleLeft,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
31/05/2021 9:23,A,DB2_2,End,True,Neutral,Passive course,,Multiple windows tilted,2,3,3,2,Too warm,,,,,,Overexposure,,3,,16.8,866.853,741,588.001,46.755,67.206,79.932,47.227,22.428,31/05/2021 9:21,2.473.755,857,476.597,43.409,64.963,81.639,47.509,23.387,43.221,1.608,31/05/2021 9:23,476.505,1212,597.859,47.848,72.362,77.361,38.543,22.917,31/05/2021 9:23,Back,MiddleRight,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Female,15
31/05/2021 9:24,A,DB2_12,End,True,Lightly,Passive course,,Multiple windows tilted,3,3,4,5,,,,,,,,,4,,16.8,866.853,741,588.001,46.755,67.206,79.932,47.227,22.428,31/05/2021 9:21,2.473.755,857,476.597,43.409,64.963,81.639,47.509,23.387,43.221,1.608,31/05/2021 9:23,476.505,1212,597.859,47.848,72.362,77.361,38.543,22.917,31/05/2021 9:23,Front,MiddleLeft,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,15
31/05/2021 9:24,A,DB2_10,End,True,Lightly,Passive course,,Multiple windows tilted,4,3,3,3,,,,,,,,,4,,16.8,866.853,741,588.001,46.755,67.206,79.932,47.227,22.428,31/05/2021 9:21,2.473.755,857,476.597,43.409,64.963,81.639,47.509,23.387,43.221,1.608,31/05/2021 9:23,476.505,1212,597.859,47.848,72.362,77.361,38.543,22.917,31/05/2021 9:23,Front,MiddleRight,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
31/05/2021 9:24,A,DB2_6,End,True,Neutral,Passive course,,Multiple windows tilted,3,3,3,3,,,,,,,,,3,,16.8,866.853,741,588.001,46.755,67.206,79.932,47.227,22.428,31/05/2021 9:21,2.473.755,857,476.597,43.409,64.963,81.639,47.509,23.387,43.221,1.608,31/05/2021 9:23,476.505,1212,597.859,47.848,72.362,77.361,38.543,22.917,31/05/2021 9:23,Back,DoorRight,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
31/05/2021 9:24,A,DB2_19,End,True,Neutral,Passive course,,Multiple windows tilted,4,4,4,4,,,,,,,,,4,,16.8,866.853,741,588.001,46.755,67.206,79.932,47.227,22.428,31/05/2021 9:21,2.473.755,857,476.597,43.409,64.963,81.639,47.509,23.387,43.221,1.608,31/05/2021 9:23,476.505,1212,597.859,47.848,72.362,77.361,38.543,22.917,31/05/2021 9:23,Front,DoorLeft,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
31/05/2021 9:24,A,DB2_17,End,True,Neutral,Passive course,,Multiple windows tilted,3,3,3,4,,,,,,,,,3,,16.8,866.853,741,588.001,46.755,67.206,79.932,47.227,22.428,31/05/2021 9:21,2.473.755,857,476.597,43.409,64.963,81.639,47.509,23.387,43.221,1.608,31/05/2021 9:23,476.505,1212,597.859,47.848,72.362,77.361,38.543,22.917,31/05/2021 9:23,Back,MiddleLeft,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
31/05/2021 11:20,A,DB2_1,Start,True,Lightly,Other,Beginning course,Multiple windows tilted,2,2,4,4,Too warm,,"Stuffy, Too dry",,,,,,3,,16.8,1.303.914,600,361.814,36.95,64.981,81.876,45.228,24.546,31/05/2021 11:49,1.316.383,948,307.661,38.035,66.433,84.41,59.816,24.826,43.79,0.846,31/05/2021 11:20,0.127,489,198.652,37.6,51.214,68.754,38.711,22.885,31/05/2021 11:19,Back,MiddleLeft,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
31/05/2021 11:20,A,DB2_6,Start,True,Neutral,Passive course,,Multiple windows tilted,3,3,3,3,,,,,,,,,3,,16.8,1.303.914,600,361.814,36.95,64.981,81.876,45.228,24.546,31/05/2021 11:49,1.316.383,948,307.661,38.035,66.433,84.41,59.816,24.826,43.79,0.846,31/05/2021 11:20,0.127,489,198.652,37.6,51.214,68.754,38.711,22.885,31/05/2021 11:19,Back,DoorRight,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
31/05/2021 11:20,A,DB2_17,Start,True,Neutral,Not applicable,,Multiple windows tilted,2,3,3,3,Too warm,,,,,,,,3,,16.8,1.303.914,600,361.814,36.95,64.981,81.876,45.228,24.546,31/05/2021 11:49,1.316.383,948,307.661,38.035,66.433,84.41,59.816,24.826,43.79,0.846,31/05/2021 11:20,0.127,489,198.652,37.6,51.214,68.754,38.711,22.885,31/05/2021 11:19,Back,MiddleLeft,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
31/05/2021 11:20,A,DB2_10,Start,True,Lightly,Not applicable,,Multiple windows tilted,4,3,3,3,,,,,,,,,3,,16.8,1.303.914,600,361.814,36.95,64.981,81.876,45.228,24.546,31/05/2021 11:49,1.316.383,948,307.661,38.035,66.433,84.41,59.816,24.826,43.79,0.846,31/05/2021 11:20,0.127,489,198.652,37.6,51.214,68.754,38.711,22.885,31/05/2021 11:19,Front,MiddleRight,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
31/05/2021 11:20,A,DB2_18,Start,True,Neutral,Passive course,,Multiple windows tilted,3,3,3,3,,,,,,,,,3,,16.8,1.303.914,600,361.814,36.95,64.981,81.876,45.228,24.546,31/05/2021 11:49,1.316.383,948,307.661,38.035,66.433,84.41,59.816,24.826,43.79,0.846,31/05/2021 11:20,0.127,489,198.652,37.6,51.214,68.754,38.711,22.885,31/05/2021 11:19,Front,WindowRight,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
31/05/2021 11:20,A,DB2_20,Start,True,Neutral,Passive course,,Multiple windows tilted,3,3,4,4,,,,,,,,,3,,16.8,1.303.914,600,361.814,36.95,64.981,81.876,45.228,24.546,31/05/2021 11:49,1.316.383,948,307.661,38.035,66.433,84.41,59.816,24.826,43.79,0.846,31/05/2021 11:20,0.127,489,198.652,37.6,51.214,68.754,38.711,22.885,31/05/2021 11:19,Back,DoorLeft,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
31/05/2021 11:20,A,DB2_25,Start,True,Lightly,Not applicable,,Multiple windows tilted,3,4,4,4,,,,,,,,,3,,16.8,1.303.914,600,361.814,36.95,64.981,81.876,45.228,24.546,31/05/2021 11:49,1.316.383,948,307.661,38.035,66.433,84.41,59.816,24.826,43.79,0.846,31/05/2021 11:20,0.127,489,198.652,37.6,51.214,68.754,38.711,22.885,31/05/2021 11:19,Back,WindowRight,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
31/05/2021 11:20,A,DB2_2,Start,True,Neutral,Passive course,,Multiple windows tilted,2,3,3,3,Too warm,,,,,,,,3,,16.8,1.303.914,600,361.814,36.95,64.981,81.876,45.228,24.546,31/05/2021 11:49,1.316.383,948,307.661,38.035,66.433,84.41,59.816,24.826,43.79,0.846,31/05/2021 11:20,0.127,489,198.652,37.6,51.214,68.754,38.711,22.885,31/05/2021 11:19,Back,MiddleRight,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,15
31/05/2021 11:20,A,DB2_4,Start,True,Lightly,Active course,,Multiple windows tilted,4,4,4,4,,,,,,,,,4,,16.8,1.303.914,600,361.814,36.95,64.981,81.876,45.228,24.546,31/05/2021 11:49,1.316.383,948,307.661,38.035,66.433,84.41,59.816,24.826,43.79,0.846,31/05/2021 11:20,0.127,489,198.652,37.6,51.214,68.754,38.711,22.885,31/05/2021 11:19,Back,WindowLeft,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
31/05/2021 11:20,A,DB2_19,Start,True,Neutral,Passive course,,Multiple windows tilted,4,4,4,4,,,,,,,,,4,,16.8,1.303.914,600,361.814,36.95,64.981,81.876,45.228,24.546,31/05/2021 11:49,1.316.383,948,307.661,38.035,66.433,84.41,59.816,24.826,43.79,0.846,31/05/2021 11:20,0.127,489,198.652,37.6,51.214,68.754,38.711,22.885,31/05/2021 11:19,Front,DoorLeft,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
31/05/2021 11:20,A,DB2_11,Start,True,Neutral,Presentation,,Multiple windows fully open,3,3,3,3,,,,,,,,,3,,16.8,1.303.914,600,361.814,36.95,64.981,81.876,45.228,24.546,31/05/2021 11:49,1.316.383,948,307.661,38.035,66.433,84.41,59.816,24.826,43.79,0.846,31/05/2021 11:20,0.127,489,198.652,37.6,51.214,68.754,38.711,22.885,31/05/2021 11:19,Back,WindowLeft,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,16
31/05/2021 11:20,A,DB2_0,Start,True,Neutral,Not applicable,,Not applicable,4,4,4,4,,,,,,,,,4,,16.8,1.303.914,600,361.814,36.95,64.981,81.876,45.228,24.546,31/05/2021 11:49,1.316.383,948,307.661,38.035,66.433,84.41,59.816,24.826,43.79,0.846,31/05/2021 11:20,0.127,489,198.652,37.6,51.214,68.754,38.711,22.885,31/05/2021 11:19,Front,WindowRight,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,15
31/05/2021 11:20,A,DB2_3,Start,True,Lightly,Passive course,,Multiple windows tilted,5,5,5,5,,,,,,,,,5,,16.8,1.303.914,600,361.814,36.95,64.981,81.876,45.228,24.546,31/05/2021 11:49,1.316.383,948,307.661,38.035,66.433,84.41,59.816,24.826,43.79,0.846,31/05/2021 11:20,0.127,489,198.652,37.6,51.214,68.754,38.711,22.885,31/05/2021 11:19,Back,WindowRight,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,15
31/05/2021 11:20,A,DB2_12,Start,True,Lightly,Not applicable,,Multiple windows tilted,4,3,3,4,,,,,,,,,3,,16.8,1.303.914,600,361.814,36.95,64.981,81.876,45.228,24.546,31/05/2021 11:49,1.316.383,948,307.661,38.035,66.433,84.41,59.816,24.826,43.79,0.846,31/05/2021 11:20,0.127,489,198.652,37.6,51.214,68.754,38.711,22.885,31/05/2021 11:19,Front,MiddleLeft,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,15
31/05/2021 11:20,A,DB2_23,Start,True,Neutral,Not applicable,,Multiple windows tilted,3,3,3,4,,,,,,,,,3,,16.8,1.303.914,600,361.814,36.95,64.981,81.876,45.228,24.546,31/05/2021 11:49,1.316.383,948,307.661,38.035,66.433,84.41,59.816,24.826,43.79,0.846,31/05/2021 11:20,0.127,489,198.652,37.6,51.214,68.754,38.711,22.885,31/05/2021 11:19,Front,WindowLeft,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
31/05/2021 11:20,A,DB2_9,Start,True,Lightly,Passive course,,Multiple windows tilted,4,4,4,4,,,,,,,,,4,,16.8,1.303.914,600,361.814,36.95,64.981,81.876,45.228,24.546,31/05/2021 11:49,1.316.383,948,307.661,38.035,66.433,84.41,59.816,24.826,43.79,0.846,31/05/2021 11:20,0.127,489,198.652,37.6,51.214,68.754,38.711,22.885,31/05/2021 11:19,Front,DoorRight,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
31/05/2021 11:20,A,DB2_7,Start,True,Lightly,Passive course,,Multiple windows tilted,3,3,4,4,,,,,,,,,4,,16.8,1.303.914,600,361.814,36.95,64.981,81.876,45.228,24.546,31/05/2021 11:49,1.316.383,948,307.661,38.035,66.433,84.41,59.816,24.826,43.79,0.846,31/05/2021 11:20,0.127,489,198.652,37.6,51.214,68.754,38.711,22.885,31/05/2021 11:19,Back,DoorRight,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
31/05/2021 11:21,A,DB2_22,Start,False,Lightly,Not applicable,,Multiple windows tilted,4,4,4,4,,,,,,,,,4,,16.8,1.303.914,600,361.814,36.95,64.981,81.876,45.228,24.546,31/05/2021 11:49,1.316.383,948,307.661,38.035,66.433,84.41,59.816,24.826,43.79,0.846,31/05/2021 11:20,0.127,489,198.652,37.6,51.214,68.754,38.711,22.885,31/05/2021 11:19,Front,WindowLeft,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,38
31/05/2021 11:22,A,DB2_6,Start,True,Neutral,Passive course,,Multiple windows tilted,4,3,4,4,,,,,,,,,2,,16.8,1.303.914,600,361.814,36.95,64.981,81.876,45.228,24.546,31/05/2021 11:49,1.316.383,948,307.661,38.035,66.433,84.41,59.816,24.826,43.79,0.846,31/05/2021 11:20,0.09,484,205.694,37.66,45.444,58.394,44.156,22.898,31/05/2021 11:24,Front,MiddleRight,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
1/06/2021 11:15,A,DB2_12,Start,True,Lightly,Passive course,,Multiple windows tilted,3,3,3,3,,,,,,,,,3,,18.5,0.814,501,156.401,33.173,70.115,88.696,40.382,24.135,1/06/2021 11:15,791.886,662,133.444,32.014,66.318,80.701,42.66,25.08,41.277,0.804,1/06/2021 11:16,183.252,915,611.943,35.411,58.279,67.095,37.826,23.806,1/06/2021 11:15,Front,MiddleLeft,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,15
2/06/2021 10:31,A,DB2_23,Start,True,Lightly,Not applicable,,Multiple windows tilted,2,3,2,4,Too warm,,,,Noise classroom,,,,3,,20,55.572,444,852.143,42.559,67.259,83.795,40.14,23.528,2/06/2021 10:32,241.169,589,47.195,41.809,73.479,80.353,37.651,23.937,43.691,0.083,2/06/2021 10:32,2.461,518,197.737,42.139,38.017,63.018,37.319,23.141,2/06/2021 10:28,Front,WindowLeft,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,
2/06/2021 10:31,A,DB2_6,Start,True,Lightly,Other,Break,Multiple windows tilted,1,2,3,3,Too warm,,Odour,,,,,,2,,20,55.572,444,852.143,42.559,67.259,83.795,40.14,23.528,2/06/2021 10:32,241.169,589,47.195,41.809,73.479,80.353,37.651,23.937,43.691,0.083,2/06/2021 10:32,2.461,518,197.737,42.139,38.017,63.018,37.319,23.141,2/06/2021 10:28,Back,DoorRight,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
2/06/2021 10:31,A,DB2_8,Start,True,Lightly,Not applicable,,Multiple windows tilted,2,2,3,3,Too warm,,Too dry,,,,,,3,,20,55.572,444,852.143,42.559,67.259,83.795,40.14,23.528,2/06/2021 10:32,241.169,589,47.195,41.809,73.479,80.353,37.651,23.937,43.691,0.083,2/06/2021 10:32,2.461,518,197.737,42.139,38.017,63.018,37.319,23.141,2/06/2021 10:28,Back,DoorLeft,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
2/06/2021 10:31,A,DB2_4,Start,True,Lightly,Not applicable,,Multiple windows tilted,3,3,4,4,,,,,,,,,4,,20,55.572,444,852.143,42.559,67.259,83.795,40.14,23.528,2/06/2021 10:32,241.169,589,47.195,41.809,73.479,80.353,37.651,23.937,43.691,0.083,2/06/2021 10:32,2.461,518,197.737,42.139,38.017,63.018,37.319,23.141,2/06/2021 10:28,Back,WindowLeft,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
2/06/2021 10:32,A,DB2_15,Start,True,Lightly,Passive course,,One window fully open,3,2,4,3,,,Stuffy,,,,,,3,,20,55.572,444,852.143,42.559,67.259,83.795,40.14,23.528,2/06/2021 10:32,241.169,589,47.195,41.809,73.479,80.353,37.651,23.937,43.691,0.083,2/06/2021 10:32,22.759,626,163.443,42.907,51.868,77.516,37.962,23.141,2/06/2021 10:33,Front,DoorRight,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
2/06/2021 10:32,A,DB2_17,Start,True,Lightly,Not applicable,,Multiple windows tilted,3,4,4,4,,,,,,,,,4,,20,55.572,444,852.143,42.559,67.259,83.795,40.14,23.528,2/06/2021 10:32,241.169,589,47.195,41.809,73.479,80.353,37.651,23.937,43.691,0.083,2/06/2021 10:32,22.759,626,163.443,42.907,51.868,77.516,37.962,23.141,2/06/2021 10:33,Back,MiddleLeft,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
2/06/2021 10:32,A,DB2_25,Start,True,Lightly,Not applicable,,Multiple windows tilted,4,3,3,3,,,,,,,,,4,,20,55.572,444,852.143,42.559,67.259,83.795,40.14,23.528,2/06/2021 10:32,241.169,589,47.195,41.809,73.479,80.353,37.651,23.937,43.691,0.083,2/06/2021 10:32,22.759,626,163.443,42.907,51.868,77.516,37.962,23.141,2/06/2021 10:33,Back,WindowRight,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
2/06/2021 10:32,A,DB2_1,Start,True,Lightly,Other,Beginning course,Multiple windows tilted,4,4,4,4,,,,,,,,,4,,20,55.572,444,852.143,42.559,67.259,83.795,40.14,23.528,2/06/2021 10:32,241.169,589,47.195,41.809,73.479,80.353,37.651,23.937,43.691,0.083,2/06/2021 10:32,22.759,626,163.443,42.907,51.868,77.516,37.962,23.141,2/06/2021 10:33,Back,MiddleLeft,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
2/06/2021 10:32,A,DB2_3,Start,True,Lightly,Active course,,Multiple windows tilted,1,2,4,4,Too warm,,Stuffy,,,,,,2,,20,55.572,444,852.143,42.559,67.259,83.795,40.14,23.528,2/06/2021 10:32,241.169,589,47.195,41.809,73.479,80.353,37.651,23.937,43.691,0.083,2/06/2021 10:32,22.759,626,163.443,42.907,51.868,77.516,37.962,23.141,2/06/2021 10:33,Back,WindowRight,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,15
2/06/2021 10:32,A,DB2_11,Start,True,Neutral,Test,,Multiple windows fully open,3,3,3,3,,,,,,,,,3,,20,55.572,444,852.143,42.559,67.259,83.795,40.14,23.528,2/06/2021 10:32,241.169,589,47.195,41.809,73.479,80.353,37.651,23.937,43.691,0.083,2/06/2021 10:32,22.759,626,163.443,42.907,51.868,77.516,37.962,23.141,2/06/2021 10:33,Back,WindowLeft,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,16
2/06/2021 10:32,A,DB2_10,Start,True,Lightly,Not applicable,,Multiple windows tilted,4,3,3,3,,,,,,,,,3,,20,55.572,444,852.143,42.559,67.259,83.795,40.14,23.528,2/06/2021 10:32,241.169,589,47.195,41.809,73.479,80.353,37.651,23.937,43.691,0.083,2/06/2021 10:32,22.759,626,163.443,42.907,51.868,77.516,37.962,23.141,2/06/2021 10:33,Front,MiddleRight,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
2/06/2021 10:32,A,DB2_6,Start,True,Neutral,Passive course,,Multiple windows tilted,4,3,3,3,,,,,,,,,3,,20,55.572,444,852.143,42.559,67.259,83.795,40.14,23.528,2/06/2021 10:32,241.169,589,47.195,41.809,73.479,80.353,37.651,23.937,43.691,0.083,2/06/2021 10:32,22.759,626,163.443,42.907,51.868,77.516,37.962,23.141,2/06/2021 10:33,Front,MiddleRight,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
2/06/2021 10:32,A,DB2_22,Start,False,Lightly,Not applicable,,Multiple windows tilted,5,5,5,5,,,,,,,,,5,,20,55.572,444,852.143,42.559,67.259,83.795,40.14,23.528,2/06/2021 10:32,241.169,589,47.195,41.809,73.479,80.353,37.651,23.937,43.691,0.083,2/06/2021 10:32,22.759,626,163.443,42.907,51.868,77.516,37.962,23.141,2/06/2021 10:33,Front,WindowLeft,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,38
2/06/2021 10:33,A,DB2_12,Start,True,Lightly,Not applicable,,Multiple windows tilted,1,2,4,5,Too warm,,"Too dry, Odour",,,,,,2,,20,55.572,444,852.143,42.559,67.259,83.795,40.14,23.528,2/06/2021 10:32,241.169,589,47.195,41.809,73.479,80.353,37.651,23.937,43.691,0.083,2/06/2021 10:32,22.759,626,163.443,42.907,51.868,77.516,37.962,23.141,2/06/2021 10:33,Front,MiddleLeft,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Female,15
2/06/2021 10:33,A,DB2_2,Start,True,Lightly,Passive course,,Multiple windows tilted,2,3,3,3,Too warm,,,,,,,,3,,20,55.572,444,852.143,42.559,67.259,83.795,40.14,23.528,2/06/2021 10:32,241.169,589,47.195,41.809,73.479,80.353,37.651,23.937,43.691,0.083,2/06/2021 10:32,22.759,626,163.443,42.907,51.868,77.516,37.962,23.141,2/06/2021 10:33,Back,MiddleRight,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,15
2/06/2021 10:33,A,DB2_0,Start,True,Lightly,Not applicable,,Not applicable,2,2,4,4,Too warm,,Stuffy,,,,,,2,,20,55.572,444,852.143,42.559,67.259,83.795,40.14,23.528,2/06/2021 10:32,241.169,589,47.195,41.809,73.479,80.353,37.651,23.937,43.691,0.083,2/06/2021 10:32,22.759,626,163.443,42.907,51.868,77.516,37.962,23.141,2/06/2021 10:33,Front,WindowRight,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,15
2/06/2021 10:33,A,DB2_14,Start,True,Neutral,Not applicable,,Multiple windows tilted,3,4,5,4,,,,,,,,,4,,20,55.572,444,852.143,42.559,67.259,83.795,40.14,23.528,2/06/2021 10:32,241.169,589,47.195,41.809,73.479,80.353,37.651,23.937,43.691,0.083,2/06/2021 10:32,22.759,626,163.443,42.907,51.868,77.516,37.962,23.141,2/06/2021 10:33,Front,MiddleLeft,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,15
2/06/2021 10:33,A,DB2_20,Start,True,Lightly,Passive course,,Multiple windows tilted,3,4,5,5,,,,,,,,,4,,20,55.572,444,852.143,42.559,67.259,83.795,40.14,23.528,2/06/2021 10:32,241.169,589,47.195,41.809,73.479,80.353,37.651,23.937,43.691,0.083,2/06/2021 10:32,22.759,626,163.443,42.907,51.868,77.516,37.962,23.141,2/06/2021 10:33,Back,DoorLeft,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
