fold,repeat,domain,features,baseline_macro_f1,permuted_macro_f1,macro_f1_drop
4,4,Sound,Sound,0.5921802547235903,0.5915896887766928,0.0005905659468974367
4,5,Sound,Sound,0.5921802547235903,0.5891376361030305,0.003042618620559767
4,1,Age,Age,0.5921802547235903,0.5533063792268037,0.03887387549678656
4,2,Age,Age,0.5921802547235903,0.5531286259402335,0.03905162878335677
4,3,Age,Age,0.5921802547235903,0.5616685476413984,0.030511707082191863
4,4,Age,Age,0.5921802547235903,0.5557114966012854,0.03646875812230488
4,5,Age,Age,0.5921802547235903,0.5478214557323636,0.04435879899122663
4,1,Gender,Gender,0.5921802547235903,0.5566468920120982,0.0355333627114921
4,2,Gender,Gender,0.5921802547235903,0.5530898235987403,0.03909043112485
4,3,Gender,Gender,0.5921802547235903,0.5617487571073388,0.030431497616251413
4,4,Gender,Gender,0.5921802547235903,0.5485585267782583,0.04362172794533192
4,5,Gender,Gender,0.5921802547235903,0.5604393803110478,0.031740874412542475
4,1,EA,EA,0.5921802547235903,0.595110687233746,-0.0029304325101557893
4,2,EA,EA,0.5921802547235903,0.581488331975084,0.010691922748506277
4,3,EA,EA,0.5921802547235903,0.5745191423364471,0.017661112387143185
4,4,EA,EA,0.5921802547235903,0.5838776642965126,0.008302590427077705
4,5,EA,EA,0.5921802547235903,0.5835318632406651,0.008648391482925177
4,1,LocationBack,LocationBack,0.5921802547235903,0.5566926070409662,0.035487647682624024
4,2,LocationBack,LocationBack,0.5921802547235903,0.5562712265380901,0.035909028185500125
4,3,LocationBack,LocationBack,0.5921802547235903,0.5518163138672233,0.040363940856366964
4,4,LocationBack,LocationBack,0.5921802547235903,0.5547982620819144,0.037381992641675854
4,5,LocationBack,LocationBack,0.5921802547235903,0.5439975753796676,0.04818267934392262
4,1,LocationFront,LocationFront,0.5921802547235903,0.5245841949098703,0.06759605981371997
4,2,LocationFront,LocationFront,0.5921802547235903,0.5237483097821233,0.06843194494146698
4,3,LocationFront,LocationFront,0.5921802547235903,0.5330147276173115,0.05916552710627876
4,4,LocationFront,LocationFront,0.5921802547235903,0.5265015442597517,0.06567871046383855
4,5,LocationFront,LocationFront,0.5921802547235903,0.5126246806753748,0.07955557404821545
4,1,LocationLeft,LocationLeft,0.5921802547235903,0.573408390177783,0.01877186454580726
4,2,LocationLeft,LocationLeft,0.5921802547235903,0.5626734445480878,0.029506810175502496
4,3,LocationLeft,LocationLeft,0.5921802547235903,0.5595087311565458,0.0326715235670445
4,4,LocationLeft,LocationLeft,0.5921802547235903,0.5597473360647232,0.032432918658867105
4,5,LocationLeft,LocationLeft,0.5921802547235903,0.5500331194761445,0.04214713524744573
4,1,LocationRight,LocationRight,0.5921802547235903,0.5703640111371676,0.021816243586422646
4,2,LocationRight,LocationRight,0.5921802547235903,0.5588979894598235,0.033282265263766764
4,3,LocationRight,LocationRight,0.5921802547235903,0.5598537448634546,0.03232650986013563
4,4,LocationRight,LocationRight,0.5921802547235903,0.5727125873421485,0.01946766738144179
4,5,LocationRight,LocationRight,0.5921802547235903,0.5596587510231464,0.03252150370044382
4,1,LocationMiddle,LocationMiddle,0.5921802547235903,0.546530895080535,0.045649359643055276
4,2,LocationMiddle,LocationMiddle,0.5921802547235903,0.5376836967478381,0.05449655797575215
4,3,LocationMiddle,LocationMiddle,0.5921802547235903,0.5492420643979349,0.04293819032565538
4,4,LocationMiddle,LocationMiddle,0.5921802547235903,0.5589883066367084,0.03319194808688186
4,5,LocationMiddle,LocationMiddle,0.5921802547235903,0.5478900002415984,0.044290254481991864
4,1,Ttrend,Ttrend,0.5921802547235903,0.5879864427415606,0.004193811982029616
4,2,Ttrend,Ttrend,0.5921802547235903,0.591717441931717,0.0004628127918732128
4,3,Ttrend,Ttrend,0.5921802547235903,0.5894463681891636,0.0027338865344266328
4,4,Ttrend,Ttrend,0.5921802547235903,0.5917493146210562,0.0004309401025340831
4,5,Ttrend,Ttrend,0.5921802547235903,0.5905905390113028,0.0015897157122874983
4,1,Vote hour,Vote hour,0.5921802547235903,0.5841808877224972,0.00799936700109305
4,2,Vote hour,Vote hour,0.5921802547235903,0.5878417631361789,0.004338491587411397
4,3,Vote hour,Vote hour,0.5921802547235903,0.5895278648214531,0.00265238990213712
4,4,Vote hour,Vote hour,0.5921802547235903,0.5805009873015092,0.01167926742208103
4,5,Vote hour,Vote hour,0.5921802547235903,0.5868346704667018,0.005345584256888469
4,1,Vote weekday,Vote weekday,0.5921802547235903,0.5842529644406403,0.007927290282949917
4,2,Vote weekday,Vote weekday,0.5921802547235903,0.5662314732737269,0.025948781449863345
4,3,Vote weekday,Vote weekday,0.5921802547235903,0.5667362336725673,0.025444021051022947
4,4,Vote weekday,Vote weekday,0.5921802547235903,0.568838586229751,0.02334166849383923
4,5,Vote weekday,Vote weekday,0.5921802547235903,0.571412504165485,0.020767750558105313
4,1,Moment,Moment,0.5921802547235903,0.5981987621642161,-0.00601850744062582
4,2,Moment,Moment,0.5921802547235903,0.5846144879388602,0.007565766784730088
4,3,Moment,Moment,0.5921802547235903,0.58651493575211,0.00566531897148026
4,4,Moment,Moment,0.5921802547235903,0.5879150181716636,0.004265236551926677
4,5,Moment,Moment,0.5921802547235903,0.5847917566620767,0.007388498061513538
4,1,AC on/off,AC on/off,0.5921802547235903,0.5649989795251232,0.027181275198467025
4,2,AC on/off,AC on/off,0.5921802547235903,0.5521188172166249,0.040061437506965336
4,3,AC on/off,AC on/off,0.5921802547235903,0.5710620198583233,0.021118234865266983
4,4,AC on/off,AC on/off,0.5921802547235903,0.5590746749745003,0.03310557974909001
4,5,AC on/off,AC on/off,0.5921802547235903,0.5468948003114176,0.04528545441217269
5,1,Student,Student,0.5534191195412959,0.5372681151270464,0.016151004414249437
5,2,Student,Student,0.5534191195412959,0.5442316909918409,0.009187428549454979
5,3,Student,Student,0.5534191195412959,0.5482744847647458,0.005144634776550028
5,4,Student,Student,0.5534191195412959,0.5456546053462352,0.0077645141950606344
5,5,Student,Student,0.5534191195412959,0.5311894932191525,0.022229626322143314
5,1,Temperature,Temperature,0.5534191195412959,0.5453851676853844,0.008033951855911492
5,2,Temperature,Temperature,0.5534191195412959,0.540032272016502,0.01338684752479391
5,3,Temperature,Temperature,0.5534191195412959,0.5608661145750394,-0.007446995033743575
5,4,Temperature,Temperature,0.5534191195412959,0.5548336003538316,-0.0014144808125357011
5,5,Temperature,Temperature,0.5534191195412959,0.5494914406366856,0.00392767890461021
5,1,RH,RH,0.5534191195412959,0.5490124112243672,0.004406708316928687
5,2,RH,RH,0.5534191195412959,0.5442095735874423,0.009209545953853593
5,3,RH,RH,0.5534191195412959,0.5417480115591028,0.011671107982193063
5,4,RH,RH,0.5534191195412959,0.5452015349641921,0.008217584577103754
5,5,RH,RH,0.5534191195412959,0.5443394872854447,0.009079632255851178
5,1,CLO,CLO,0.5534191195412959,0.5256926201480051,0.02772649939329075
5,2,CLO,CLO,0.5534191195412959,0.5254515151503155,0.02796760439098034
5,3,CLO,CLO,0.5534191195412959,0.5385449605328806,0.014874159008415266
5,4,CLO,CLO,0.5534191195412959,0.5344891654868218,0.018929954054474063
5,5,CLO,CLO,0.5534191195412959,0.5329708068844582,0.020448312656837664
5,1,CO2,CO2,0.5534191195412959,0.5441675795581099,0.009251539983185952
5,2,CO2,CO2,0.5534191195412959,0.5520660469128867,0.0013530726284091132
5,3,CO2,CO2,0.5534191195412959,0.5580452871541981,-0.004626167612902243
5,4,CO2,CO2,0.5534191195412959,0.552752064110144,0.0006670554311518639
5,5,CO2,CO2,0.5534191195412959,0.5631059048751995,-0.009686785333903658
5,1,Lighting,Lighting,0.5534191195412959,0.5393116720254821,0.01410744751581372
5,2,Lighting,Lighting,0.5534191195412959,0.5408101586733376,0.012608960867958263
5,3,Lighting,Lighting,0.5534191195412959,0.5359444808591182,0.01747463868217769
5,4,Lighting,Lighting,0.5534191195412959,0.5419412044331398,0.0114779151081561
5,5,Lighting,Lighting,0.5534191195412959,0.5442359402313384,0.00918317930995749
5,1,Sound,Sound,0.5534191195412959,0.5588703436186184,-0.0054512240773225695
5,2,Sound,Sound,0.5534191195412959,0.5534210444801827,-1.9249388868436412e-06
5,3,Sound,Sound,0.5534191195412959,0.5587137493550532,-0.00529462981375739
5,4,Sound,Sound,0.5534191195412959,0.5594607292286508,-0.0060416096873548986
5,5,Sound,Sound,0.5534191195412959,0.557221286423077,-0.003802166881781144
5,1,Age,Age,0.5534191195412959,0.51849729110512,0.03492182843617586
5,2,Age,Age,0.5534191195412959,0.5173882811715961,0.03603083836969978
5,3,Age,Age,0.5534191195412959,0.5082342342342342,0.04518488530706166
5,4,Age,Age,0.5534191195412959,0.5221676002372766,0.03125151930401926
5,5,Age,Age,0.5534191195412959,0.5134968590419967,0.039922260499299145
5,1,Gender,Gender,0.5534191195412959,0.4885423180014783,0.06487680153981756
5,2,Gender,Gender,0.5534191195412959,0.4858693103837852,0.06754980915751063
5,3,Gender,Gender,0.5534191195412959,0.4858659905465725,0.06755312899472338
5,4,Gender,Gender,0.5534191195412959,0.4833961050906665,0.07002301445062936
5,5,Gender,Gender,0.5534191195412959,0.5024517786765185,0.05096734086477739
5,1,EA,EA,0.5534191195412959,0.5493027521451215,0.004116367396174381
5,2,EA,EA,0.5534191195412959,0.5551450565563468,-0.0017259370150509712
5,3,EA,EA,0.5534191195412959,0.5558544130422929,-0.0024352935009970267
5,4,EA,EA,0.5534191195412959,0.55063472369019,0.002784395851105903
5,5,EA,EA,0.5534191195412959,0.5562332185015654,-0.0028140989602695177
5,1,LocationBack,LocationBack,0.5534191195412959,0.5355868808734972,0.017832238667798705
5,2,LocationBack,LocationBack,0.5534191195412959,0.520919907675053,0.03249921186624283
5,3,LocationBack,LocationBack,0.5534191195412959,0.522986512588362,0.030432606952933816
5,4,LocationBack,LocationBack,0.5534191195412959,0.5129942203856498,0.040424899155646066
5,5,LocationBack,LocationBack,0.5534191195412959,0.5254522416268336,0.027966877914462285
5,1,LocationFront,LocationFront,0.5534191195412959,0.4922765189707656,0.06114260057053028
5,2,LocationFront,LocationFront,0.5534191195412959,0.49332166679210526,0.060097452749190594
5,3,LocationFront,LocationFront,0.5534191195412959,0.4921938668961205,0.061225252645175365
5,4,LocationFront,LocationFront,0.5534191195412959,0.4983551402775109,0.05506397926378498
5,5,LocationFront,LocationFront,0.5534191195412959,0.49437242405406145,0.0590466954872344
5,1,LocationLeft,LocationLeft,0.5534191195412959,0.529439730423942,0.023979389117353866
5,2,LocationLeft,LocationLeft,0.5534191195412959,0.5279292355941511,0.025489883947144798
5,3,LocationLeft,LocationLeft,0.5534191195412959,0.5329425377437623,0.020476581797533533
5,4,LocationLeft,LocationLeft,0.5534191195412959,0.5275959396431354,0.02582317989816041
5,5,LocationLeft,LocationLeft,0.5534191195412959,0.5416673589464056,0.011751760594890248
5,1,LocationRight,LocationRight,0.5534191195412959,0.5161283733162088,0.0372907462250871
5,2,LocationRight,LocationRight,0.5534191195412959,0.5257711998500307,0.02764791969126512
5,3,LocationRight,LocationRight,0.5534191195412959,0.5228946902514198,0.030524429289876087
5,4,LocationRight,LocationRight,0.5534191195412959,0.5181758205508824,0.03524329899041345
5,5,LocationRight,LocationRight,0.5534191195412959,0.5226890044321901,0.030730115109105727
5,1,LocationMiddle,LocationMiddle,0.5534191195412959,0.5115282975824852,0.041890821958810665
5,2,LocationMiddle,LocationMiddle,0.5534191195412959,0.524431207650741,0.02898791189055483
5,3,LocationMiddle,LocationMiddle,0.5534191195412959,0.53307988445713,0.020339235084165908
5,4,LocationMiddle,LocationMiddle,0.5534191195412959,0.540625476076412,0.012793643464883875
5,5,LocationMiddle,LocationMiddle,0.5534191195412959,0.5320306181892641,0.02138850135203174
5,1,Ttrend,Ttrend,0.5534191195412959,0.5533892419652203,2.9877576075532097e-05
5,2,Ttrend,Ttrend,0.5534191195412959,0.5535867534261089,-0.000167633884813001
5,3,Ttrend,Ttrend,0.5534191195412959,0.5534933389960103,-7.421945471441926e-05
5,4,Ttrend,Ttrend,0.5534191195412959,0.5560927739898114,-0.002673654448515528
5,5,Ttrend,Ttrend,0.5534191195412959,0.5548674042771631,-0.0014482847358672224
5,1,Vote hour,Vote hour,0.5534191195412959,0.5539679551933651,-0.0005488356520692017
5,2,Vote hour,Vote hour,0.5534191195412959,0.5609066284310719,-0.007487508889776007
5,3,Vote hour,Vote hour,0.5534191195412959,0.576108036432659,-0.022688916891363098
5,4,Vote hour,Vote hour,0.5534191195412959,0.565789515525838,-0.012370395984542149
5,5,Vote hour,Vote hour,0.5534191195412959,0.5694716570413249,-0.016052537500028996
5,1,Vote weekday,Vote weekday,0.5534191195412959,0.5459567009453316,0.007462418595964304
5,2,Vote weekday,Vote weekday,0.5534191195412959,0.5551421389306196,-0.0017230193893237322
5,3,Vote weekday,Vote weekday,0.5534191195412959,0.5300793202149902,0.0233397993263057
5,4,Vote weekday,Vote weekday,0.5534191195412959,0.5507371323346323,0.002681987206663572
5,5,Vote weekday,Vote weekday,0.5534191195412959,0.5386104764244998,0.014808643116796083
5,1,Moment,Moment,0.5534191195412959,0.5568659646456423,-0.003446845104346452
5,2,Moment,Moment,0.5534191195412959,0.56091985322844,-0.007500733687144101
5,3,Moment,Moment,0.5534191195412959,0.5510027372772471,0.002416382264048722
5,4,Moment,Moment,0.5534191195412959,0.549705122601185,0.0037139969401108752
5,5,Moment,Moment,0.5534191195412959,0.5544110013923381,-0.0009918818510422645
5,1,AC on/off,AC on/off,0.5534191195412959,0.5290877615923533,0.02433135794894259
5,2,AC on/off,AC on/off,0.5534191195412959,0.5309129138715641,0.022506205669731716
5,3,AC on/off,AC on/off,0.5534191195412959,0.5271192207794712,0.026299898761824703
5,4,AC on/off,AC on/off,0.5534191195412959,0.5283421526891167,0.025076966852179194
5,5,AC on/off,AC on/off,0.5534191195412959,0.5244509379798797,0.028968181561416118
