school_id,room_id,date,time,manuf_id,instr_id,temp_a,rh_a,press_a,co2_a,voc_a,bright_a,rdn_a
no-1,11,2024-02-24,14:31,airthings,spaceplus,16.4,38.0,982.0,442.0,110.0,1.0,0.0
no-1,11,2024-02-24,14:36,airthings,spaceplus,16.4,38.0,982.0,442.0,110.0,0.0,0.0
no-1,11,2024-02-24,14:41,airthings,spaceplus,16.4,38.0,982.0,443.0,106.0,1.0,0.0
no-1,11,2024-02-24,14:46,airthings,spaceplus,16.4,38.0,982.0,442.0,119.0,1.0,0.0
no-1,11,2024-02-24,14:51,airthings,spaceplus,16.4,38.0,982.0,442.0,110.0,0.0,0.0
no-1,11,2024-02-24,14:56,airthings,spaceplus,16.4,38.0,982.0,442.0,114.0,1.0,0.0
no-1,11,2024-02-24,15:01,airthings,spaceplus,16.4,38.0,982.0,442.0,103.0,1.0,0.0
no-1,11,2024-02-24,15:06,airthings,spaceplus,16.4,38.0,982.0,446.0,119.0,1.0,0.0
no-1,11,2024-02-24,15:11,airthings,spaceplus,16.4,38.0,982.0,443.0,101.0,1.0,0.0
no-1,11,2024-02-24,15:16,airthings,spaceplus,16.4,38.0,982.0,442.0,101.0,0.0,0.0
no-1,11,2024-02-24,15:21,airthings,spaceplus,16.4,38.0,982.0,440.0,110.0,2.0,0.0
no-1,11,2024-02-24,15:26,airthings,spaceplus,16.4,38.0,982.0,441.0,116.0,2.0,0.0
no-1,11,2024-02-24,15:31,airthings,spaceplus,16.4,38.0,982.0,441.0,112.0,2.0,0.0
no-1,11,2024-02-24,15:36,airthings,spaceplus,16.4,38.0,982.0,442.0,116.0,2.0,0.0
no-1,11,2024-02-24,15:41,airthings,spaceplus,16.4,38.0,982.0,444.0,106.0,1.0,0.0
no-1,11,2024-02-24,15:46,airthings,spaceplus,16.4,38.0,982.0,445.0,112.0,2.0,0.0
no-1,11,2024-02-24,15:51,airthings,spaceplus,16.4,38.0,982.0,443.0,105.0,2.0,0.0
no-1,11,2024-02-24,15:56,airthings,spaceplus,16.4,38.0,982.0,443.0,108.0,2.0,0.0
no-1,11,2024-02-24,16:01,airthings,spaceplus,16.4,38.0,982.0,444.0,105.0,2.0,0.0
no-1,11,2024-02-24,16:06,airthings,spaceplus,16.4,38.0,982.0,442.0,112.0,2.0,0.0
no-1,11,2024-02-24,16:11,airthings,spaceplus,16.4,38.0,982.0,445.0,114.0,1.0,0.0
no-1,11,2024-02-24,16:16,airthings,spaceplus,16.4,38.0,982.0,445.0,110.0,1.0,0.0
no-1,11,2024-02-24,16:21,airthings,spaceplus,16.4,38.0,982.0,445.0,108.0,1.0,0.0
no-1,11,2024-02-24,16:26,airthings,spaceplus,16.4,38.0,982.0,443.0,122.0,2.0,0.0
no-1,11,2024-02-24,16:31,airthings,spaceplus,16.4,38.0,982.0,442.0,103.0,2.0,0.0
no-1,11,2024-02-24,16:36,airthings,spaceplus,16.4,38.0,982.0,443.0,112.0,2.0,0.0
no-1,11,2024-02-24,16:41,airthings,spaceplus,16.4,38.0,982.0,446.0,114.0,3.0,0.0
no-1,11,2024-02-24,16:46,airthings,spaceplus,16.4,38.0,982.0,446.0,114.0,2.0,0.0
no-1,11,2024-02-24,16:51,airthings,spaceplus,16.4,38.0,982.0,445.0,119.0,2.0,0.0
no-1,11,2024-02-24,16:56,airthings,spaceplus,16.4,38.0,982.0,446.0,108.0,2.0,0.0
no-1,11,2024-02-24,17:01,airthings,spaceplus,16.4,38.0,982.0,447.0,118.0,1.0,0.0
no-1,11,2024-02-24,17:06,airthings,spaceplus,16.4,38.0,982.0,446.0,108.0,1.0,0.0
no-1,11,2024-02-24,17:11,airthings,spaceplus,16.4,38.0,982.0,445.0,108.0,1.0,0.0
no-1,11,2024-02-24,17:16,airthings,spaceplus,16.4,38.0,982.0,442.0,105.0,1.0,0.0
no-1,11,2024-02-24,17:21,airthings,spaceplus,16.4,38.0,982.0,444.0,101.0,2.0,0.0
no-1,11,2024-02-24,17:26,airthings,spaceplus,16.4,38.0,983.0,442.0,105.0,1.0,0.0
no-1,11,2024-02-24,17:31,airthings,spaceplus,16.4,38.0,983.0,442.0,103.0,2.0,0.0
no-1,11,2024-02-24,17:36,airthings,spaceplus,16.4,38.0,983.0,445.0,108.0,1.0,0.0
no-1,11,2024-02-24,17:41,airthings,spaceplus,16.4,38.0,983.0,444.0,99.0,1.0,0.0
no-1,11,2024-02-24,17:46,airthings,spaceplus,16.4,38.0,983.0,445.0,99.0,0.0,0.0
no-1,11,2024-02-24,17:51,airthings,spaceplus,16.4,38.0,983.0,445.0,91.0,2.0,0.0
no-1,11,2024-02-24,17:56,airthings,spaceplus,16.4,38.0,983.0,445.0,93.0,2.0,0.0
no-1,11,2024-02-24,18:01,airthings,spaceplus,16.4,38.0,983.0,444.0,86.0,2.0,0.0
no-1,11,2024-02-24,18:06,airthings,spaceplus,16.4,38.0,983.0,444.0,91.0,1.0,0.0
no-1,11,2024-02-24,18:11,airthings,spaceplus,16.4,38.0,983.0,445.0,97.0,1.0,0.0
no-1,11,2024-02-24,18:16,airthings,spaceplus,16.4,38.0,983.0,443.0,101.0,1.0,0.0
no-1,11,2024-02-24,18:21,airthings,spaceplus,16.4,38.0,983.0,447.0,93.0,1.0,0.0
no-1,11,2024-02-24,18:26,airthings,spaceplus,16.4,38.0,983.0,449.0,99.0,1.0,0.0
no-1,11,2024-02-24,18:31,airthings,spaceplus,16.4,38.0,983.0,446.0,93.0,1.0,0.0
no-1,11,2024-02-24,18:36,airthings,spaceplus,16.4,38.0,983.0,449.0,95.0,2.0,0.0
no-1,11,2024-02-24,18:41,airthings,spaceplus,16.4,38.0,983.0,446.0,97.0,2.0,0.0
no-1,11,2024-02-24,18:46,airthings,spaceplus,16.4,38.0,983.0,447.0,103.0,2.0,0.0
no-1,11,2024-02-24,18:51,airthings,spaceplus,16.4,38.0,983.0,446.0,103.0,2.0,0.0
no-1,11,2024-02-24,18:56,airthings,spaceplus,16.4,38.0,983.0,447.0,97.0,1.0,0.0
no-1,11,2024-02-24,19:01,airthings,spaceplus,16.5,38.0,982.0,446.0,91.0,0.0,0.0
no-1,11,2024-02-24,19:06,airthings,spaceplus,16.5,38.0,982.0,449.0,97.0,2.0,0.0
no-1,11,2024-02-24,19:11,airthings,spaceplus,16.5,38.0,982.0,448.0,101.0,1.0,0.0
no-1,11,2024-02-24,19:16,airthings,spaceplus,16.5,38.0,982.0,452.0,99.0,2.0,0.0
no-1,11,2024-02-24,19:21,airthings,spaceplus,16.5,38.0,983.0,453.0,91.0,1.0,0.0
no-1,11,2024-02-24,19:26,airthings,spaceplus,16.5,38.0,983.0,452.0,101.0,0.0,0.0
no-1,11,2024-02-24,19:31,airthings,spaceplus,16.5,38.0,983.0,450.0,99.0,0.0,0.0
no-1,11,2024-02-24,19:36,airthings,spaceplus,16.5,38.0,983.0,450.0,105.0,0.0,0.0
no-1,11,2024-02-24,19:41,airthings,spaceplus,16.5,38.0,983.0,448.0,95.0,0.0,0.0
no-1,11,2024-02-24,19:46,airthings,spaceplus,16.5,38.0,983.0,448.0,93.0,0.0,0.0
no-1,11,2024-02-24,19:51,airthings,spaceplus,16.5,38.0,983.0,448.0,95.0,1.0,0.0
no-1,11,2024-02-24,19:56,airthings,spaceplus,16.5,38.0,983.0,449.0,99.0,0.0,0.0
no-1,11,2024-02-24,20:01,airthings,spaceplus,16.5,38.0,983.0,450.0,97.0,0.0,0.0
no-1,11,2024-02-24,20:06,airthings,spaceplus,16.5,38.0,983.0,449.0,91.0,1.0,0.0
no-1,11,2024-02-24,20:11,airthings,spaceplus,16.5,38.0,983.0,446.0,99.0,2.0,0.0
no-1,11,2024-02-24,20:16,airthings,spaceplus,16.5,38.0,983.0,451.0,86.0,1.0,0.0
no-1,11,2024-02-24,20:21,airthings,spaceplus,16.5,38.0,983.0,452.0,82.0,1.0,0.0
no-1,11,2024-02-24,20:26,airthings,spaceplus,16.5,38.0,983.0,451.0,91.0,1.0,0.0
no-1,11,2024-02-24,20:31,airthings,spaceplus,16.5,38.0,983.0,449.0,95.0,2.0,0.0
no-1,11,2024-02-24,20:36,airthings,spaceplus,16.5,38.0,983.0,450.0,80.0,2.0,0.0
no-1,11,2024-02-24,20:41,airthings,spaceplus,16.5,38.0,983.0,452.0,97.0,2.0,0.0
no-1,11,2024-02-24,20:46,airthings,spaceplus,16.5,38.0,983.0,447.0,91.0,1.0,0.0
no-1,11,2024-02-24,20:51,airthings,spaceplus,16.5,38.0,983.0,449.0,97.0,2.0,0.0
no-1,11,2024-02-24,20:56,airthings,spaceplus,16.5,38.0,983.0,448.0,99.0,2.0,0.0
no-1,11,2024-02-24,21:01,airthings,spaceplus,16.5,38.0,983.0,449.0,91.0,2.0,0.0
no-1,11,2024-02-24,21:06,airthings,spaceplus,16.5,38.0,983.0,450.0,93.0,2.0,0.0
no-1,11,2024-02-24,21:11,airthings,spaceplus,16.5,38.0,983.0,451.0,88.0,1.0,0.0
no-1,11,2024-02-24,21:16,airthings,spaceplus,16.5,38.0,983.0,453.0,89.0,1.0,0.0
no-1,11,2024-02-24,21:21,airthings,spaceplus,16.5,38.0,983.0,452.0,93.0,1.0,0.0
no-1,11,2024-02-24,21:26,airthings,spaceplus,16.5,38.0,982.0,450.0,84.0,1.0,0.0
no-1,11,2024-02-24,21:31,airthings,spaceplus,16.5,38.0,983.0,448.0,86.0,1.0,0.0
no-1,11,2024-02-24,21:36,airthings,spaceplus,16.5,38.0,983.0,452.0,84.0,1.0,0.0
no-1,11,2024-02-24,21:41,airthings,spaceplus,16.5,38.0,983.0,447.0,84.0,1.0,0.0
no-1,11,2024-02-24,21:46,airthings,spaceplus,16.5,38.0,983.0,444.0,76.0,1.0,0.0
no-1,11,2024-02-24,21:51,airthings,spaceplus,16.5,38.0,983.0,444.0,80.0,1.0,0.0
no-1,11,2024-02-24,21:56,airthings,spaceplus,16.5,37.0,983.0,444.0,84.0,0.0,0.0
no-1,11,2024-02-24,22:01,airthings,spaceplus,16.5,37.0,983.0,447.0,82.0,2.0,0.0
no-1,11,2024-02-24,22:06,airthings,spaceplus,16.5,37.0,983.0,447.0,71.0,2.0,0.0
no-1,11,2024-02-24,22:11,airthings,spaceplus,16.5,37.0,983.0,448.0,69.0,2.0,0.0
no-1,11,2024-02-24,22:16,airthings,spaceplus,16.5,37.0,983.0,447.0,72.0,1.0,0.0
no-1,11,2024-02-24,22:21,airthings,spaceplus,16.5,37.0,983.0,449.0,82.0,1.0,0.0
no-1,11,2024-02-24,22:26,airthings,spaceplus,16.5,37.0,983.0,449.0,67.0,1.0,0.0
no-1,11,2024-02-24,22:31,airthings,spaceplus,16.5,37.0,983.0,447.0,63.0,1.0,0.0
no-1,11,2024-02-24,22:36,airthings,spaceplus,16.5,37.0,983.0,450.0,46.0,1.0,0.0
no-1,11,2024-02-24,22:41,airthings,spaceplus,16.5,36.0,983.0,451.0,59.0,1.0,0.0
no-1,11,2024-02-24,22:46,airthings,spaceplus,16.5,36.0,983.0,452.0,52.0,2.0,0.0
no-1,11,2024-02-24,22:51,airthings,spaceplus,16.5,36.0,983.0,450.0,46.0,2.0,0.0
no-1,11,2024-02-24,22:56,airthings,spaceplus,16.5,37.0,983.0,452.0,56.0,1.0,0.0
no-1,11,2024-02-24,23:01,airthings,spaceplus,16.5,36.0,983.0,450.0,54.0,1.0,0.0
no-1,11,2024-02-24,23:06,airthings,spaceplus,16.5,37.0,983.0,448.0,54.0,2.0,0.0
no-1,11,2024-02-24,23:11,airthings,spaceplus,16.5,37.0,983.0,452.0,63.0,1.0,0.0
no-1,11,2024-02-24,23:16,airthings,spaceplus,16.5,37.0,983.0,453.0,61.0,1.0,0.0
no-1,11,2024-02-24,23:21,airthings,spaceplus,16.5,37.0,983.0,452.0,46.0,1.0,0.0
no-1,11,2024-02-24,23:26,airthings,spaceplus,16.5,37.0,983.0,450.0,52.0,1.0,0.0
no-1,11,2024-02-24,23:31,airthings,spaceplus,16.5,37.0,983.0,453.0,58.0,1.0,0.0
no-1,11,2024-02-24,23:36,airthings,spaceplus,16.5,37.0,983.0,453.0,58.0,1.0,0.0
no-1,11,2024-02-24,23:41,airthings,spaceplus,16.5,37.0,983.0,452.0,58.0,2.0,0.0
no-1,11,2024-02-24,23:46,airthings,spaceplus,16.5,37.0,983.0,449.0,59.0,2.0,0.0
no-1,11,2024-02-24,23:51,airthings,spaceplus,16.5,37.0,983.0,452.0,50.0,1.0,0.0
no-1,11,2024-02-24,23:56,airthings,spaceplus,16.5,37.0,983.0,451.0,59.0,0.0,0.0
no-1,11,2024-02-25,00:01,airthings,spaceplus,16.5,37.0,983.0,453.0,54.0,1.0,0.0
no-1,11,2024-02-25,00:06,airthings,spaceplus,16.5,37.0,983.0,453.0,56.0,2.0,0.0
no-1,11,2024-02-25,00:11,airthings,spaceplus,16.5,36.0,983.0,454.0,63.0,1.0,0.0
no-1,11,2024-02-25,00:16,airthings,spaceplus,16.5,36.0,983.0,458.0,56.0,2.0,0.0
no-1,11,2024-02-25,00:21,airthings,spaceplus,16.5,36.0,983.0,455.0,56.0,2.0,0.0
no-1,11,2024-02-25,00:26,airthings,spaceplus,16.5,36.0,983.0,455.0,59.0,2.0,0.0
no-1,11,2024-02-25,00:31,airthings,spaceplus,16.5,36.0,983.0,456.0,52.0,2.0,0.0
no-1,11,2024-02-25,00:36,airthings,spaceplus,16.5,36.0,983.0,455.0,52.0,1.0,0.0
no-1,11,2024-02-25,00:41,airthings,spaceplus,16.5,36.0,982.0,452.0,46.0,1.0,0.0
no-1,11,2024-02-25,00:46,airthings,spaceplus,16.5,36.0,982.0,455.0,46.0,1.0,0.0
no-1,11,2024-02-25,00:51,airthings,spaceplus,16.5,36.0,983.0,455.0,48.0,1.0,0.0
no-1,11,2024-02-25,00:56,airthings,spaceplus,16.5,36.0,983.0,454.0,54.0,1.0,0.0
no-1,11,2024-02-25,01:01,airthings,spaceplus,16.5,36.0,983.0,455.0,46.0,1.0,0.0
no-1,11,2024-02-25,01:06,airthings,spaceplus,16.5,36.0,983.0,455.0,48.0,1.0,0.0
no-1,11,2024-02-25,01:11,airthings,spaceplus,16.5,36.0,983.0,451.0,58.0,1.0,0.0
no-1,11,2024-02-25,01:16,airthings,spaceplus,16.5,36.0,983.0,452.0,46.0,1.0,0.0
no-1,11,2024-02-25,01:21,airthings,spaceplus,16.5,36.0,983.0,455.0,52.0,1.0,0.0
no-1,11,2024-02-25,01:26,airthings,spaceplus,16.5,36.0,983.0,455.0,52.0,2.0,0.0
no-1,11,2024-02-25,01:31,airthings,spaceplus,16.5,36.0,982.0,456.0,50.0,2.0,0.0
no-1,11,2024-02-25,01:36,airthings,spaceplus,16.5,36.0,982.0,455.0,48.0,2.0,0.0
no-1,11,2024-02-25,01:41,airthings,spaceplus,16.5,37.0,983.0,458.0,54.0,2.0,0.0
no-1,11,2024-02-25,01:46,airthings,spaceplus,16.5,37.0,983.0,456.0,50.0,2.0,0.0
no-1,11,2024-02-25,01:51,airthings,spaceplus,16.5,37.0,983.0,454.0,46.0,2.0,0.0
no-1,11,2024-02-25,01:56,airthings,spaceplus,16.5,37.0,983.0,451.0,52.0,2.0,0.0
no-1,11,2024-02-25,02:01,airthings,spaceplus,16.5,37.0,983.0,450.0,50.0,2.0,0.0
no-1,11,2024-02-25,02:06,airthings,spaceplus,16.5,37.0,983.0,449.0,54.0,1.0,0.0
no-1,11,2024-02-25,02:11,airthings,spaceplus,16.5,37.0,983.0,448.0,52.0,1.0,0.0
no-1,11,2024-02-25,02:16,airthings,spaceplus,16.5,37.0,983.0,451.0,61.0,1.0,0.0
no-1,11,2024-02-25,02:21,airthings,spaceplus,16.5,37.0,983.0,451.0,63.0,1.0,0.0
no-1,11,2024-02-25,02:26,airthings,spaceplus,16.5,37.0,983.0,450.0,63.0,1.0,0.0
no-1,11,2024-02-25,02:31,airthings,spaceplus,16.5,37.0,983.0,452.0,56.0,1.0,0.0
no-1,11,2024-02-25,02:36,airthings,spaceplus,16.5,37.0,983.0,450.0,65.0,1.0,0.0
no-1,11,2024-02-25,02:41,airthings,spaceplus,16.5,37.0,983.0,451.0,63.0,2.0,0.0
no-1,11,2024-02-25,02:46,airthings,spaceplus,16.5,37.0,983.0,453.0,67.0,2.0,0.0
no-1,11,2024-02-25,02:51,airthings,spaceplus,16.5,37.0,983.0,451.0,65.0,2.0,0.0
no-1,11,2024-02-25,02:56,airthings,spaceplus,16.5,37.0,983.0,447.0,63.0,2.0,0.0
no-1,11,2024-02-25,03:01,airthings,spaceplus,16.5,37.0,983.0,448.0,71.0,2.0,0.0
no-1,11,2024-02-25,03:06,airthings,spaceplus,16.5,37.0,983.0,448.0,82.0,2.0,0.0
no-1,11,2024-02-25,03:11,airthings,spaceplus,16.5,38.0,983.0,450.0,63.0,2.0,0.0
no-1,11,2024-02-25,03:16,airthings,spaceplus,16.5,38.0,983.0,451.0,69.0,2.0,0.0
no-1,11,2024-02-25,03:21,airthings,spaceplus,16.5,38.0,983.0,448.0,78.0,2.0,0.0
no-1,11,2024-02-25,03:26,airthings,spaceplus,16.5,38.0,983.0,445.0,72.0,1.0,0.0
no-1,11,2024-02-25,03:31,airthings,spaceplus,16.5,38.0,983.0,447.0,71.0,2.0,0.0
no-1,11,2024-02-25,03:36,airthings,spaceplus,16.5,38.0,983.0,446.0,76.0,2.0,0.0
no-1,11,2024-02-25,03:41,airthings,spaceplus,16.5,38.0,983.0,448.0,80.0,1.0,0.0
no-1,11,2024-02-25,03:46,airthings,spaceplus,16.5,38.0,983.0,449.0,69.0,1.0,0.0
no-1,11,2024-02-25,03:51,airthings,spaceplus,16.5,38.0,983.0,449.0,78.0,1.0,0.0
no-1,11,2024-02-25,03:56,airthings,spaceplus,16.5,38.0,983.0,446.0,84.0,1.0,0.0
no-1,11,2024-02-25,04:01,airthings,spaceplus,16.5,38.0,983.0,445.0,84.0,1.0,0.0
no-1,11,2024-02-25,04:06,airthings,spaceplus,16.5,38.0,983.0,444.0,75.0,1.0,0.0
no-1,11,2024-02-25,04:11,airthings,spaceplus,16.5,38.0,983.0,448.0,82.0,1.0,0.0
no-1,11,2024-02-25,04:16,airthings,spaceplus,16.5,38.0,983.0,444.0,75.0,2.0,0.0
no-1,11,2024-02-25,04:21,airthings,spaceplus,16.5,38.0,983.0,446.0,86.0,2.0,0.0
no-1,11,2024-02-25,04:26,airthings,spaceplus,16.5,38.0,983.0,444.0,84.0,2.0,0.0
no-1,11,2024-02-25,04:31,airthings,spaceplus,16.5,38.0,983.0,446.0,91.0,2.0,0.0
no-1,11,2024-02-25,04:36,airthings,spaceplus,16.5,38.0,983.0,447.0,78.0,1.0,0.0
no-1,11,2024-02-25,04:41,airthings,spaceplus,16.5,37.0,983.0,447.0,80.0,2.0,0.0
no-1,11,2024-02-25,04:46,airthings,spaceplus,16.5,37.0,983.0,446.0,89.0,2.0,0.0
no-1,11,2024-02-25,04:51,airthings,spaceplus,16.5,37.0,983.0,444.0,86.0,1.0,0.0
no-1,11,2024-02-25,04:56,airthings,spaceplus,16.5,37.0,983.0,447.0,78.0,1.0,0.0
no-1,11,2024-02-25,05:01,airthings,spaceplus,16.5,37.0,983.0,450.0,78.0,2.0,0.0
no-1,11,2024-02-25,05:06,airthings,spaceplus,16.5,37.0,983.0,447.0,82.0,2.0,0.0
no-1,11,2024-02-25,05:11,airthings,spaceplus,16.5,37.0,983.0,449.0,80.0,2.0,0.0
no-1,11,2024-02-25,05:16,airthings,spaceplus,16.5,37.0,983.0,451.0,71.0,1.0,0.0
no-1,11,2024-02-25,05:21,airthings,spaceplus,16.5,37.0,983.0,452.0,78.0,1.0,0.0
no-1,11,2024-02-25,05:26,airthings,spaceplus,16.5,37.0,983.0,452.0,75.0,1.0,0.0
no-1,11,2024-02-25,05:31,airthings,spaceplus,16.5,37.0,983.0,448.0,78.0,2.0,0.0
no-1,11,2024-02-25,05:36,airthings,spaceplus,16.5,37.0,983.0,449.0,71.0,2.0,0.0
no-1,11,2024-02-25,05:41,airthings,spaceplus,16.5,37.0,983.0,443.0,67.0,2.0,0.0
no-1,11,2024-02-25,05:46,airthings,spaceplus,16.5,37.0,983.0,451.0,71.0,1.0,0.0
no-1,11,2024-02-25,05:51,airthings,spaceplus,16.5,37.0,983.0,451.0,69.0,0.0,0.0
no-1,11,2024-02-25,05:56,airthings,spaceplus,16.5,37.0,983.0,449.0,71.0,0.0,0.0
no-1,11,2024-02-25,06:01,airthings,spaceplus,16.5,37.0,983.0,449.0,65.0,0.0,0.0
no-1,11,2024-02-25,06:06,airthings,spaceplus,16.5,37.0,983.0,449.0,72.0,0.0,0.0
no-1,11,2024-02-25,06:11,airthings,spaceplus,16.5,37.0,983.0,448.0,61.0,0.0,0.0
no-1,11,2024-02-25,06:16,airthings,spaceplus,16.5,37.0,984.0,451.0,71.0,0.0,0.0
no-1,11,2024-02-25,06:21,airthings,spaceplus,16.5,37.0,984.0,452.0,65.0,0.0,0.0
no-1,11,2024-02-25,06:26,airthings,spaceplus,16.5,37.0,984.0,452.0,63.0,0.0,0.0
no-1,11,2024-02-25,06:31,airthings,spaceplus,16.5,37.0,984.0,448.0,61.0,0.0,0.0
no-1,11,2024-02-25,06:36,airthings,spaceplus,16.5,37.0,984.0,449.0,56.0,0.0,0.0
no-1,11,2024-02-25,06:41,airthings,spaceplus,16.5,37.0,984.0,453.0,63.0,0.0,0.0
no-1,11,2024-02-25,06:46,airthings,spaceplus,16.5,36.0,984.0,451.0,59.0,1.0,0.0
no-1,11,2024-02-25,06:51,airthings,spaceplus,16.5,36.0,984.0,448.0,52.0,0.0,0.0
no-1,11,2024-02-25,06:56,airthings,spaceplus,16.5,36.0,984.0,447.0,65.0,0.0,0.0
no-1,11,2024-02-25,07:01,airthings,spaceplus,16.5,36.0,984.0,450.0,48.0,0.0,0.0
no-1,11,2024-02-25,07:06,airthings,spaceplus,16.5,36.0,984.0,449.0,52.0,0.0,0.0
no-1,11,2024-02-25,07:11,airthings,spaceplus,16.5,36.0,984.0,448.0,48.0,0.0,0.0
no-1,11,2024-02-25,07:16,airthings,spaceplus,16.5,36.0,984.0,446.0,50.0,0.0,0.0
no-1,11,2024-02-25,07:21,airthings,spaceplus,16.5,37.0,984.0,447.0,58.0,0.0,0.0
no-1,11,2024-02-25,07:26,airthings,spaceplus,16.5,37.0,984.0,446.0,48.0,1.0,0.0
no-1,11,2024-02-25,07:31,airthings,spaceplus,16.5,37.0,984.0,447.0,46.0,0.0,0.0
no-1,11,2024-02-25,07:36,airthings,spaceplus,16.5,37.0,984.0,447.0,52.0,0.0,0.0
no-1,11,2024-02-25,07:41,airthings,spaceplus,16.5,37.0,984.0,447.0,48.0,1.0,0.0
no-1,11,2024-02-25,07:46,airthings,spaceplus,16.5,37.0,984.0,447.0,61.0,1.0,0.0
no-1,11,2024-02-25,07:51,airthings,spaceplus,16.5,37.0,984.0,448.0,67.0,0.0,0.0
no-1,11,2024-02-25,07:56,airthings,spaceplus,16.5,37.0,984.0,448.0,61.0,0.0,0.0
no-1,11,2024-02-25,08:01,airthings,spaceplus,16.5,37.0,984.0,449.0,58.0,0.0,0.0
no-1,11,2024-02-25,08:06,airthings,spaceplus,16.5,37.0,984.0,448.0,58.0,0.0,0.0
no-1,11,2024-02-25,08:11,airthings,spaceplus,16.5,37.0,984.0,448.0,59.0,1.0,0.0
no-1,11,2024-02-25,08:16,airthings,spaceplus,16.5,37.0,984.0,448.0,59.0,1.0,0.0
no-1,11,2024-02-25,08:21,airthings,spaceplus,16.5,37.0,984.0,448.0,59.0,0.0,0.0
no-1,11,2024-02-25,08:26,airthings,spaceplus,16.5,37.0,984.0,446.0,59.0,0.0,0.0
no-1,11,2024-02-25,08:31,airthings,spaceplus,16.5,37.0,984.0,443.0,61.0,0.0,0.0
no-1,11,2024-02-25,08:36,airthings,spaceplus,16.5,38.0,984.0,446.0,56.0,1.0,0.0
no-1,11,2024-02-25,08:41,airthings,spaceplus,16.5,38.0,984.0,449.0,67.0,1.0,0.0
no-1,11,2024-02-25,08:46,airthings,spaceplus,16.5,38.0,984.0,451.0,67.0,1.0,0.0
no-1,11,2024-02-25,08:51,airthings,spaceplus,16.5,38.0,985.0,453.0,65.0,1.0,0.0
no-1,11,2024-02-25,08:56,airthings,spaceplus,16.5,38.0,985.0,455.0,65.0,0.0,0.0
no-1,11,2024-02-25,09:01,airthings,spaceplus,16.5,38.0,985.0,449.0,63.0,2.0,0.0
no-1,11,2024-02-25,09:06,airthings,spaceplus,16.5,38.0,985.0,447.0,59.0,2.0,0.0
no-1,11,2024-02-25,09:11,airthings,spaceplus,16.5,38.0,985.0,450.0,65.0,2.0,0.0
no-1,11,2024-02-25,09:16,airthings,spaceplus,16.5,38.0,985.0,452.0,72.0,3.0,0.0
no-1,11,2024-02-25,09:21,airthings,spaceplus,16.5,38.0,985.0,451.0,67.0,2.0,0.0
no-1,11,2024-02-25,09:26,airthings,spaceplus,16.5,38.0,985.0,451.0,58.0,1.0,0.0
no-1,11,2024-02-25,09:31,airthings,spaceplus,16.5,38.0,985.0,451.0,80.0,1.0,0.0
no-1,11,2024-02-25,09:36,airthings,spaceplus,16.5,38.0,985.0,448.0,65.0,0.0,0.0
no-1,11,2024-02-25,09:41,airthings,spaceplus,16.5,38.0,985.0,446.0,72.0,2.0,0.0
no-1,11,2024-02-25,09:46,airthings,spaceplus,16.5,38.0,985.0,446.0,71.0,3.0,0.0
no-1,11,2024-02-25,09:51,airthings,spaceplus,16.5,38.0,985.0,445.0,72.0,5.0,0.0
no-1,11,2024-02-25,09:56,airthings,spaceplus,16.5,38.0,985.0,446.0,72.0,5.0,0.0
no-1,11,2024-02-25,10:01,airthings,spaceplus,16.5,38.0,985.0,447.0,67.0,5.0,0.0
no-1,11,2024-02-25,10:06,airthings,spaceplus,16.5,38.0,985.0,448.0,71.0,3.0,0.0
no-1,11,2024-02-25,10:11,airthings,spaceplus,16.5,38.0,985.0,447.0,67.0,2.0,0.0
no-1,11,2024-02-25,10:16,airthings,spaceplus,16.5,38.0,985.0,446.0,75.0,2.0,0.0
no-1,11,2024-02-25,10:21,airthings,spaceplus,16.5,38.0,985.0,451.0,89.0,1.0,0.0
no-1,11,2024-02-25,10:26,airthings,spaceplus,16.5,38.0,985.0,452.0,82.0,1.0,0.0
no-1,11,2024-02-25,10:31,airthings,spaceplus,16.4,38.0,985.0,452.0,82.0,1.0,0.0
no-1,11,2024-02-25,10:36,airthings,spaceplus,16.4,38.0,985.0,452.0,88.0,0.0,0.0
no-1,11,2024-02-25,10:41,airthings,spaceplus,16.4,38.0,985.0,450.0,80.0,0.0,0.0
no-1,11,2024-02-25,10:46,airthings,spaceplus,16.4,38.0,985.0,449.0,89.0,0.0,0.0
no-1,11,2024-02-25,10:51,airthings,spaceplus,16.4,38.0,985.0,449.0,82.0,2.0,0.0
no-1,11,2024-02-25,10:56,airthings,spaceplus,16.4,38.0,985.0,446.0,89.0,2.0,0.0
no-1,11,2024-02-25,11:01,airthings,spaceplus,16.4,38.0,985.0,443.0,89.0,2.0,0.0
no-1,11,2024-02-25,11:06,airthings,spaceplus,16.4,38.0,985.0,446.0,93.0,3.0,0.0
no-1,11,2024-02-25,11:11,airthings,spaceplus,16.5,38.0,985.0,445.0,97.0,3.0,0.0
no-1,11,2024-02-25,11:16,airthings,spaceplus,16.5,38.0,985.0,447.0,91.0,4.0,0.0
no-1,11,2024-02-25,11:21,airthings,spaceplus,16.5,38.0,985.0,447.0,91.0,4.0,0.0
no-1,11,2024-02-25,11:26,airthings,spaceplus,16.5,38.0,985.0,444.0,99.0,5.0,0.0
no-1,11,2024-02-25,11:31,airthings,spaceplus,16.5,38.0,985.0,444.0,99.0,5.0,0.0
