model,fold,repeat,domain,features,baseline_macro_f1,permuted_macro_f1,macro_f1_drop
Extra Trees,2,4,Age,Age,0.594289332560365,0.5541358282290815,0.04015350433128351
Extra Trees,2,5,Age,Age,0.594289332560365,0.5445914048739794,0.04969792768638559
Extra Trees,2,1,Gender,Gender,0.594289332560365,0.5211824112947906,0.07310692126557439
Extra Trees,2,2,Gender,Gender,0.594289332560365,0.5505218736230559,0.043767458937309045
Extra Trees,2,3,Gender,Gender,0.594289332560365,0.5340688070371399,0.0602205255232251
Extra Trees,2,4,Gender,Gender,0.594289332560365,0.5208508551130645,0.07343847744730048
Extra Trees,2,5,Gender,Gender,0.594289332560365,0.5380459381990063,0.05624339436135872
Extra Trees,2,1,EA,EA,0.594289332560365,0.5959140056362975,-0.0016246730759325034
Extra Trees,2,2,EA,EA,0.594289332560365,0.5931368853628279,0.0011524471975370432
Extra Trees,2,3,EA,EA,0.594289332560365,0.5925608962744509,0.0017284362859141256
Extra Trees,2,4,EA,EA,0.594289332560365,0.5892618711457219,0.005027461414643053
Extra Trees,2,5,EA,EA,0.594289332560365,0.5867639116908662,0.007525420869498811
Extra Trees,2,1,LocationBack,LocationBack,0.594289332560365,0.5361396250805733,0.058149707479791646
Extra Trees,2,2,LocationBack,LocationBack,0.594289332560365,0.5528869999240226,0.04140233263634241
Extra Trees,2,3,LocationBack,LocationBack,0.594289332560365,0.5511529984426212,0.04313633411774376
Extra Trees,2,4,LocationBack,LocationBack,0.594289332560365,0.5438850905246085,0.05040424203575644
Extra Trees,2,5,LocationBack,LocationBack,0.594289332560365,0.5570332892958073,0.03725604326455767
Extra Trees,2,1,LocationFront,LocationFront,0.594289332560365,0.5110769315511942,0.08321240100917082
Extra Trees,2,2,LocationFront,LocationFront,0.594289332560365,0.516139996767491,0.07814933579287398
Extra Trees,2,3,LocationFront,LocationFront,0.594289332560365,0.5281930064506305,0.06609632610973448
Extra Trees,2,4,LocationFront,LocationFront,0.594289332560365,0.5132897077466124,0.08099962481375256
Extra Trees,2,5,LocationFront,LocationFront,0.594289332560365,0.5076443325098454,0.08664500005051956
Extra Trees,2,1,LocationLeft,LocationLeft,0.594289332560365,0.5521785180203268,0.04211081454003818
Extra Trees,2,2,LocationLeft,LocationLeft,0.594289332560365,0.5485494694045614,0.045739863155803584
Extra Trees,2,3,LocationLeft,LocationLeft,0.594289332560365,0.5695610886679944,0.024728243892370605
Extra Trees,2,4,LocationLeft,LocationLeft,0.594289332560365,0.5457818859572533,0.04850744660311168
Extra Trees,2,5,LocationLeft,LocationLeft,0.594289332560365,0.5621703795805927,0.0321189529797723
Extra Trees,2,1,LocationRight,LocationRight,0.594289332560365,0.5693953918703561,0.02489394069000883
Extra Trees,2,2,LocationRight,LocationRight,0.594289332560365,0.5677955766736092,0.026493755886755732
Extra Trees,2,3,LocationRight,LocationRight,0.594289332560365,0.5486274466234552,0.045661885936909785
Extra Trees,2,4,LocationRight,LocationRight,0.594289332560365,0.5546926891224896,0.03959664343787539
Extra Trees,2,5,LocationRight,LocationRight,0.594289332560365,0.5507876412099891,0.04350169135037585
Extra Trees,2,1,LocationMiddle,LocationMiddle,0.594289332560365,0.5621006553967448,0.03218867716362017
Extra Trees,2,2,LocationMiddle,LocationMiddle,0.594289332560365,0.5713692309492039,0.022920101611161092
Extra Trees,2,3,LocationMiddle,LocationMiddle,0.594289332560365,0.5636756920924045,0.030613640467960446
Extra Trees,2,4,LocationMiddle,LocationMiddle,0.594289332560365,0.5588819714486579,0.03540736111170706
Extra Trees,2,5,LocationMiddle,LocationMiddle,0.594289332560365,0.5461681109803502,0.04812122158001475
Extra Trees,2,1,Ttrend,Ttrend,0.594289332560365,0.5940686809473911,0.00022065161297391
Extra Trees,2,2,Ttrend,Ttrend,0.594289332560365,0.5911106053597833,0.0031787272005816547
Extra Trees,2,3,Ttrend,Ttrend,0.594289332560365,0.5914977556572737,0.0027915769030912863
Extra Trees,2,4,Ttrend,Ttrend,0.594289332560365,0.5902572657007222,0.004032066859642747
Extra Trees,2,5,Ttrend,Ttrend,0.594289332560365,0.5991681556277195,-0.004878823067354543
Extra Trees,2,1,Vote hour,Vote hour,0.594289332560365,0.5957855511820013,-0.0014962186216362916
Extra Trees,2,2,Vote hour,Vote hour,0.594289332560365,0.5990849353558948,-0.004795602795529819
Extra Trees,2,3,Vote hour,Vote hour,0.594289332560365,0.5953482717993082,-0.0010589392389431795
Extra Trees,2,4,Vote hour,Vote hour,0.594289332560365,0.6105620142016034,-0.016272681641238407
Extra Trees,2,5,Vote hour,Vote hour,0.594289332560365,0.6045013213844382,-0.01021198882407326
Extra Trees,2,1,Vote weekday,Vote weekday,0.594289332560365,0.5584391564594784,0.03585017610088659
Extra Trees,2,2,Vote weekday,Vote weekday,0.594289332560365,0.5517555965580233,0.04253373600234167
Extra Trees,2,3,Vote weekday,Vote weekday,0.594289332560365,0.5664472135449504,0.027842119015414557
Extra Trees,2,4,Vote weekday,Vote weekday,0.594289332560365,0.5528185028780882,0.04147082968227678
Extra Trees,2,5,Vote weekday,Vote weekday,0.594289332560365,0.5676471373400488,0.02664219522031619
Extra Trees,2,1,Moment,Moment,0.594289332560365,0.5841858206360765,0.010103511924288489
Extra Trees,2,2,Moment,Moment,0.594289332560365,0.5843994597061618,0.009889872854203174
Extra Trees,2,3,Moment,Moment,0.594289332560365,0.5748635195744092,0.019425812985955804
Extra Trees,2,4,Moment,Moment,0.594289332560365,0.5803301749629637,0.013959157597401295
Extra Trees,2,5,Moment,Moment,0.594289332560365,0.5780733673028619,0.01621596525750313
Extra Trees,2,1,AC on/off,AC on/off,0.594289332560365,0.5763224733290961,0.01796685923126884
Extra Trees,2,2,AC on/off,AC on/off,0.594289332560365,0.5711972775748336,0.02309205498553135
Extra Trees,2,3,AC on/off,AC on/off,0.594289332560365,0.5698402978491974,0.02444903471116755
Extra Trees,2,4,AC on/off,AC on/off,0.594289332560365,0.5730374226508832,0.02125190990948178
Extra Trees,2,5,AC on/off,AC on/off,0.594289332560365,0.5770185441798709,0.017270788380494118
Extra Trees,3,1,Student,Student,0.603314207611453,0.581938420442604,0.021375787168849025
Extra Trees,3,2,Student,Student,0.603314207611453,0.5962777148979995,0.007036492713453524
Extra Trees,3,3,Student,Student,0.603314207611453,0.597506074779409,0.005808132832044066
Extra Trees,3,4,Student,Student,0.603314207611453,0.6004672385731652,0.00284696903828785
Extra Trees,3,5,Student,Student,0.603314207611453,0.5924883334311252,0.010825874180327877
Extra Trees,3,1,Temperature,Temperature,0.603314207611453,0.5799863849715318,0.02332782263992128
Extra Trees,3,2,Temperature,Temperature,0.603314207611453,0.5752024555903866,0.028111752021066416
Extra Trees,3,3,Temperature,Temperature,0.603314207611453,0.5829111490484693,0.020403058562983745
Extra Trees,3,4,Temperature,Temperature,0.603314207611453,0.5860917177737528,0.01722248983770025
Extra Trees,3,5,Temperature,Temperature,0.603314207611453,0.5743267358585734,0.028987471752879634
Extra Trees,3,1,RH,RH,0.603314207611453,0.5867073754953062,0.016606832116146886
Extra Trees,3,2,RH,RH,0.603314207611453,0.5783435969070222,0.02497061070443085
Extra Trees,3,3,RH,RH,0.603314207611453,0.5923693363624423,0.010944871249010779
Extra Trees,3,4,RH,RH,0.603314207611453,0.59729434630181,0.006019861309643049
Extra Trees,3,5,RH,RH,0.603314207611453,0.5780953822838003,0.02521882532765274
Extra Trees,3,1,CLO,CLO,0.603314207611453,0.5857426242193194,0.017571583392133605
Extra Trees,3,2,CLO,CLO,0.603314207611453,0.5851401284747882,0.0181740791366648
Extra Trees,3,3,CLO,CLO,0.603314207611453,0.5804756011847633,0.022838606426689778
Extra Trees,3,4,CLO,CLO,0.603314207611453,0.5861816224743746,0.017132585137078493
Extra Trees,3,5,CLO,CLO,0.603314207611453,0.5804810756415252,0.022833131969927867
Extra Trees,3,1,CO2,CO2,0.603314207611453,0.602946220428361,0.0003679871830920556
Extra Trees,3,2,CO2,CO2,0.603314207611453,0.6050682634734359,-0.0017540558619828506
Extra Trees,3,3,CO2,CO2,0.603314207611453,0.6063738775120945,-0.0030596699006414374
Extra Trees,3,4,CO2,CO2,0.603314207611453,0.6073164724024225,-0.004002264790969434
Extra Trees,3,5,CO2,CO2,0.603314207611453,0.5992379395135522,0.004076268097900848
Extra Trees,3,1,Lighting,Lighting,0.603314207611453,0.5926755131038911,0.010638694507561941
Extra Trees,3,2,Lighting,Lighting,0.603314207611453,0.5992045188632712,0.00410968874818185
Extra Trees,3,3,Lighting,Lighting,0.603314207611453,0.5935917071733882,0.009722500438064885
Extra Trees,3,4,Lighting,Lighting,0.603314207611453,0.5960568890708612,0.007257318540591862
Extra Trees,3,5,Lighting,Lighting,0.603314207611453,0.5865894661060436,0.01672474150540948
Extra Trees,3,1,Sound,Sound,0.603314207611453,0.6019170789215255,0.0013971286899275848
Extra Trees,3,2,Sound,Sound,0.603314207611453,0.5979605891940211,0.005353618417431982
Extra Trees,3,3,Sound,Sound,0.603314207611453,0.5968810916179338,0.006433115993519256
Extra Trees,3,4,Sound,Sound,0.603314207611453,0.5982370344209286,0.0050771731905244755
Extra Trees,3,5,Sound,Sound,0.603314207611453,0.6112894044513625,-0.007975196839909438
Extra Trees,3,1,Age,Age,0.603314207611453,0.5669572592649516,0.036356948346501494
Extra Trees,3,2,Age,Age,0.603314207611453,0.5589496580261635,0.04436454958528957
Extra Trees,3,3,Age,Age,0.603314207611453,0.5533177804054414,0.04999642720601161
Extra Trees,3,4,Age,Age,0.603314207611453,0.5604414775616127,0.04287273004984038
Extra Trees,3,5,Age,Age,0.603314207611453,0.5568935693935694,0.04642063821788367
Extra Trees,3,1,Gender,Gender,0.603314207611453,0.5445307990045598,0.05878340860689324
Extra Trees,3,2,Gender,Gender,0.603314207611453,0.5569378344632872,0.046376373148165895
Extra Trees,3,3,Gender,Gender,0.603314207611453,0.5440234807777385,0.0592907268337145
Extra Trees,3,4,Gender,Gender,0.603314207611453,0.5514795094053557,0.05183469820609732
Extra Trees,3,5,Gender,Gender,0.603314207611453,0.5395115210799964,0.0638026865314566
Extra Trees,3,1,EA,EA,0.603314207611453,0.6004452158297794,0.0028689917816736576
Extra Trees,3,2,EA,EA,0.603314207611453,0.6057561556301776,-0.002441948018724549
Extra Trees,3,3,EA,EA,0.603314207611453,0.6010086422981329,0.002305565313320157
Extra Trees,3,4,EA,EA,0.603314207611453,0.6011458014249443,0.002168406186508709
Extra Trees,3,5,EA,EA,0.603314207611453,0.6039818727450637,-0.0006676651336106065
Extra Trees,3,1,LocationBack,LocationBack,0.603314207611453,0.5558386450824978,0.04747556252895524
Extra Trees,3,2,LocationBack,LocationBack,0.603314207611453,0.5560175067192383,0.047296700892214716
Extra Trees,3,3,LocationBack,LocationBack,0.603314207611453,0.5606252776511397,0.04268892996031337
Extra Trees,3,4,LocationBack,LocationBack,0.603314207611453,0.5613226788099278,0.041991528801525235
Extra Trees,3,5,LocationBack,LocationBack,0.603314207611453,0.5626991156967176,0.040615091914735446
Extra Trees,3,1,LocationFront,LocationFront,0.603314207611453,0.5386760078406908,0.06463819977076224
Extra Trees,3,2,LocationFront,LocationFront,0.603314207611453,0.5327369309687627,0.07057727664269031
Extra Trees,3,3,LocationFront,LocationFront,0.603314207611453,0.5361988883686718,0.06711531924278125
Extra Trees,3,4,LocationFront,LocationFront,0.603314207611453,0.5374152667256116,0.06589894088584147
Extra Trees,3,5,LocationFront,LocationFront,0.603314207611453,0.5381067569746815,0.06520745063677158
Extra Trees,3,1,LocationLeft,LocationLeft,0.603314207611453,0.5631020236205636,0.04021218399088944
Extra Trees,3,2,LocationLeft,LocationLeft,0.603314207611453,0.5545830194889528,0.04873118812250021
Extra Trees,3,3,LocationLeft,LocationLeft,0.603314207611453,0.5575160715929894,0.04579813601846361
Extra Trees,3,4,LocationLeft,LocationLeft,0.603314207611453,0.5567618609626702,0.04655234664878283
Extra Trees,3,5,LocationLeft,LocationLeft,0.603314207611453,0.5472505580191181,0.0560636495923349
Extra Trees,3,1,LocationRight,LocationRight,0.603314207611453,0.5857824902747479,0.01753171733670511
Extra Trees,3,2,LocationRight,LocationRight,0.603314207611453,0.5629268808459161,0.04038732676553691
Extra Trees,3,3,LocationRight,LocationRight,0.603314207611453,0.5765040285586077,0.02681017905284533
Extra Trees,3,4,LocationRight,LocationRight,0.603314207611453,0.5774059528355061,0.025908254775946937
Extra Trees,3,5,LocationRight,LocationRight,0.603314207611453,0.5936131294177841,0.009701078193668944
Extra Trees,3,1,LocationMiddle,LocationMiddle,0.603314207611453,0.5801030592726119,0.023211148338841192
Extra Trees,3,2,LocationMiddle,LocationMiddle,0.603314207611453,0.5822963887271295,0.021017818884323525
Extra Trees,3,3,LocationMiddle,LocationMiddle,0.603314207611453,0.5825701835523273,0.020744024059125787
Extra Trees,3,4,LocationMiddle,LocationMiddle,0.603314207611453,0.5869129737794291,0.016401233832023965
Extra Trees,3,5,LocationMiddle,LocationMiddle,0.603314207611453,0.5920398871720151,0.01127432043943799
Extra Trees,3,1,Ttrend,Ttrend,0.603314207611453,0.6056961003813783,-0.0023818927699252868
Extra Trees,3,2,Ttrend,Ttrend,0.603314207611453,0.6079156245775434,-0.004601416966090399
Extra Trees,3,3,Ttrend,Ttrend,0.603314207611453,0.6080632292556002,-0.0047490216441471444
Extra Trees,3,4,Ttrend,Ttrend,0.603314207611453,0.6062589890869065,-0.0029447814754534063
Extra Trees,3,5,Ttrend,Ttrend,0.603314207611453,0.6034320148519886,-0.00011780724053556124
Extra Trees,3,1,Vote hour,Vote hour,0.603314207611453,0.6036885554909001,-0.0003743478794470123
Extra Trees,3,2,Vote hour,Vote hour,0.603314207611453,0.6084010661513507,-0.005086858539897654
Extra Trees,3,3,Vote hour,Vote hour,0.603314207611453,0.614173959968921,-0.010859752357467944
Extra Trees,3,4,Vote hour,Vote hour,0.603314207611453,0.6099952144546128,-0.006681006843159754
Extra Trees,3,5,Vote hour,Vote hour,0.603314207611453,0.6049800623244562,-0.0016658547130031787
Extra Trees,3,1,Vote weekday,Vote weekday,0.603314207611453,0.5650331366595153,0.03828107095193778
Extra Trees,3,2,Vote weekday,Vote weekday,0.603314207611453,0.575964590160674,0.027349617450779018
Extra Trees,3,3,Vote weekday,Vote weekday,0.603314207611453,0.5886506020471861,0.014663605564266935
Extra Trees,3,4,Vote weekday,Vote weekday,0.603314207611453,0.5894697241500635,0.013844483461389556
Extra Trees,3,5,Vote weekday,Vote weekday,0.603314207611453,0.5855850085106863,0.017729199100766757
Extra Trees,3,1,Moment,Moment,0.603314207611453,0.6108114088946195,-0.007497201283166444
Extra Trees,3,2,Moment,Moment,0.603314207611453,0.586624677256207,0.016689530355246007
Extra Trees,3,3,Moment,Moment,0.603314207611453,0.5839045469115043,0.01940966069994876
Extra Trees,3,4,Moment,Moment,0.603314207611453,0.5975077434261031,0.005806464185349913
Extra Trees,3,5,Moment,Moment,0.603314207611453,0.60247206568015,0.0008421419313030531
Extra Trees,3,1,AC on/off,AC on/off,0.603314207611453,0.5502028451481805,0.05311136246327253
Extra Trees,3,2,AC on/off,AC on/off,0.603314207611453,0.5600845998000711,0.043229607811381965
Extra Trees,3,3,AC on/off,AC on/off,0.603314207611453,0.5559602860798011,0.047353921531651966
Extra Trees,3,4,AC on/off,AC on/off,0.603314207611453,0.5610273364063604,0.04228687120509267
Extra Trees,3,5,AC on/off,AC on/off,0.603314207611453,0.5651527150814393,0.038161492530013774
Extra Trees,4,1,Student,Student,0.5960632723593223,0.5898656382659664,0.0061976340933559415
Extra Trees,4,2,Student,Student,0.5960632723593223,0.5866157063366548,0.009447566022667497
Extra Trees,4,3,Student,Student,0.5960632723593223,0.5880792155354739,0.007984056823848396
Extra Trees,4,4,Student,Student,0.5960632723593223,0.5822770596683641,0.013786212690958255
Extra Trees,4,5,Student,Student,0.5960632723593223,0.5769556234717008,0.01910764888762151
Extra Trees,4,1,Temperature,Temperature,0.5960632723593223,0.5652793171157607,0.03078395524356159
Extra Trees,4,2,Temperature,Temperature,0.5960632723593223,0.5608762918623494,0.035186980496972886
Extra Trees,4,3,Temperature,Temperature,0.5960632723593223,0.5703804913906291,0.025682780968693253
Extra Trees,4,4,Temperature,Temperature,0.5960632723593223,0.5675349273725249,0.02852834498679746
Extra Trees,4,5,Temperature,Temperature,0.5960632723593223,0.5568484833394108,0.03921478901991149
Extra Trees,4,1,RH,RH,0.5960632723593223,0.577225437959748,0.018837834399574316
Extra Trees,4,2,RH,RH,0.5960632723593223,0.5807637685116398,0.015299503847682527
Extra Trees,4,3,RH,RH,0.5960632723593223,0.5882134493928695,0.007849822966452868
Extra Trees,4,4,RH,RH,0.5960632723593223,0.580843552582683,0.015219719776639273
Extra Trees,4,5,RH,RH,0.5960632723593223,0.5801651345939199,0.015898137765402387
Extra Trees,4,1,CLO,CLO,0.5960632723593223,0.5648202527075293,0.03124301965179299
Extra Trees,4,2,CLO,CLO,0.5960632723593223,0.575389740521267,0.020673531838055315
Extra Trees,4,3,CLO,CLO,0.5960632723593223,0.5764138938339257,0.01964937852539661
Extra Trees,4,4,CLO,CLO,0.5960632723593223,0.5631175988245132,0.03294567353480915
Extra Trees,4,5,CLO,CLO,0.5960632723593223,0.581055181797287,0.015008090562035337
Extra Trees,4,1,CO2,CO2,0.5960632723593223,0.587047842515034,0.00901542984428838
Extra Trees,4,2,CO2,CO2,0.5960632723593223,0.5900148391424068,0.006048433216915505
Extra Trees,4,3,CO2,CO2,0.5960632723593223,0.5848388678797075,0.011224404479614813
Extra Trees,4,4,CO2,CO2,0.5960632723593223,0.5926486213277401,0.0034146510315822276
Extra Trees,4,5,CO2,CO2,0.5960632723593223,0.5902251684006375,0.005838103958684782
Extra Trees,4,1,Lighting,Lighting,0.5960632723593223,0.5793229267854697,0.016740345573852622
Extra Trees,4,2,Lighting,Lighting,0.5960632723593223,0.5786461073282766,0.017417165031045734
Extra Trees,4,3,Lighting,Lighting,0.5960632723593223,0.5843834220407557,0.011679850318566665
Extra Trees,4,4,Lighting,Lighting,0.5960632723593223,0.592668728286695,0.0033945440726272924
Extra Trees,4,5,Lighting,Lighting,0.5960632723593223,0.5711660323531659,0.02489724000615645
Extra Trees,4,1,Sound,Sound,0.5960632723593223,0.5886129595626802,0.0074503127966421
Extra Trees,4,2,Sound,Sound,0.5960632723593223,0.5857986599867387,0.010264612372583581
Extra Trees,4,3,Sound,Sound,0.5960632723593223,0.5930160398272069,0.0030472325321154736
Extra Trees,4,4,Sound,Sound,0.5960632723593223,0.5914847803626974,0.004578491996624967
Extra Trees,4,5,Sound,Sound,0.5960632723593223,0.5942487764249335,0.0018144959343888711
Extra Trees,4,1,Age,Age,0.5960632723593223,0.5466271537655351,0.04943611859378727
Extra Trees,4,2,Age,Age,0.5960632723593223,0.5466405979468963,0.04942267441242598
Extra Trees,4,3,Age,Age,0.5960632723593223,0.5492362689375442,0.046827003421778146
Extra Trees,4,4,Age,Age,0.5960632723593223,0.5579140089467485,0.03814926341257385
Extra Trees,4,5,Age,Age,0.5960632723593223,0.5451726128125391,0.05089065954678318
Extra Trees,4,1,Gender,Gender,0.5960632723593223,0.5626436610208291,0.03341961133849325
Extra Trees,4,2,Gender,Gender,0.5960632723593223,0.559695783114223,0.03636748924509936
Extra Trees,4,3,Gender,Gender,0.5960632723593223,0.5509877613733262,0.04507551098599616
Extra Trees,4,4,Gender,Gender,0.5960632723593223,0.54762570994693,0.04843756241239228
Extra Trees,4,5,Gender,Gender,0.5960632723593223,0.5526579884455327,0.043405283913789616
Extra Trees,4,1,EA,EA,0.5960632723593223,0.5883783697252993,0.007684902634022994
Extra Trees,4,2,EA,EA,0.5960632723593223,0.5895628554452084,0.00650041691411396
Extra Trees,4,3,EA,EA,0.5960632723593223,0.5846320611239056,0.011431211235416683
Extra Trees,4,4,EA,EA,0.5960632723593223,0.5952871914571692,0.0007760809021530868
Extra Trees,4,5,EA,EA,0.5960632723593223,0.5894992301517586,0.006564042207563681
Extra Trees,4,1,LocationBack,LocationBack,0.5960632723593223,0.5703167256302951,0.02574654672902721
Extra Trees,4,2,LocationBack,LocationBack,0.5960632723593223,0.5453085313071986,0.05075474105212374
Extra Trees,4,3,LocationBack,LocationBack,0.5960632723593223,0.5613033591366888,0.0347599132226335
Extra Trees,4,4,LocationBack,LocationBack,0.5960632723593223,0.5616737910161943,0.034389481343128026
Extra Trees,4,5,LocationBack,LocationBack,0.5960632723593223,0.5638739493770162,0.032189322982306146
Extra Trees,4,1,LocationFront,LocationFront,0.5960632723593223,0.5305856463018267,0.06547762605749563
Extra Trees,4,2,LocationFront,LocationFront,0.5960632723593223,0.5119096034955871,0.08415366886373521
Extra Trees,4,3,LocationFront,LocationFront,0.5960632723593223,0.5239712556632045,0.07209201669611787
Extra Trees,4,4,LocationFront,LocationFront,0.5960632723593223,0.5049265299551275,0.09113674240419478
Extra Trees,4,5,LocationFront,LocationFront,0.5960632723593223,0.5092626610085748,0.08680061135074757
Extra Trees,4,1,LocationLeft,LocationLeft,0.5960632723593223,0.5495132126112643,0.04655005974805804
Extra Trees,4,2,LocationLeft,LocationLeft,0.5960632723593223,0.5688451855510906,0.02721808680823168
Extra Trees,4,3,LocationLeft,LocationLeft,0.5960632723593223,0.5652614856697041,0.030801786689618194
Extra Trees,4,4,LocationLeft,LocationLeft,0.5960632723593223,0.5663939541355433,0.02966931822377905
Extra Trees,4,5,LocationLeft,LocationLeft,0.5960632723593223,0.5503510293672921,0.04571224299203025
Extra Trees,4,1,LocationRight,LocationRight,0.5960632723593223,0.5794392139043041,0.016624058455018242
Extra Trees,4,2,LocationRight,LocationRight,0.5960632723593223,0.5668899363468946,0.029173336012427775
Extra Trees,4,3,LocationRight,LocationRight,0.5960632723593223,0.5648697367976111,0.031193535561711228
Extra Trees,4,4,LocationRight,LocationRight,0.5960632723593223,0.5537904340878319,0.04227283827149042
Extra Trees,4,5,LocationRight,LocationRight,0.5960632723593223,0.5639592593074086,0.03210401305191368
Extra Trees,4,1,LocationMiddle,LocationMiddle,0.5960632723593223,0.5479298137586484,0.04813345860067397
Extra Trees,4,2,LocationMiddle,LocationMiddle,0.5960632723593223,0.5584239267276195,0.03763934563170279
Extra Trees,4,3,LocationMiddle,LocationMiddle,0.5960632723593223,0.5540544257785637,0.04200884658075865
Extra Trees,4,4,LocationMiddle,LocationMiddle,0.5960632723593223,0.5546261440853443,0.04143712827397805
Extra Trees,4,5,LocationMiddle,LocationMiddle,0.5960632723593223,0.5583552070711958,0.037708065288126535
Extra Trees,4,1,Ttrend,Ttrend,0.5960632723593223,0.5912497467095602,0.004813525649762118
Extra Trees,4,2,Ttrend,Ttrend,0.5960632723593223,0.5918212059301168,0.004242066429205549
Extra Trees,4,3,Ttrend,Ttrend,0.5960632723593223,0.5940056384325983,0.0020576339267239785
Extra Trees,4,4,Ttrend,Ttrend,0.5960632723593223,0.5925019415041612,0.0035613308551610823
Extra Trees,4,5,Ttrend,Ttrend,0.5960632723593223,0.593013137329447,0.0030501350298752783
Extra Trees,4,1,Vote hour,Vote hour,0.5960632723593223,0.5852827232019095,0.010780549157412778
Extra Trees,4,2,Vote hour,Vote hour,0.5960632723593223,0.5915119385863709,0.004551333772951471
Extra Trees,4,3,Vote hour,Vote hour,0.5960632723593223,0.594880552627809,0.0011827197315132931
Extra Trees,4,4,Vote hour,Vote hour,0.5960632723593223,0.592615514924354,0.0034477574349682794
Extra Trees,4,5,Vote hour,Vote hour,0.5960632723593223,0.5870924715167164,0.00897080084260593
Extra Trees,4,1,Vote weekday,Vote weekday,0.5960632723593223,0.5641710670445953,0.03189220531472703
Extra Trees,4,2,Vote weekday,Vote weekday,0.5960632723593223,0.5727762629373725,0.023287009421949834
Extra Trees,4,3,Vote weekday,Vote weekday,0.5960632723593223,0.5554586529672441,0.04060461939207827
Extra Trees,4,4,Vote weekday,Vote weekday,0.5960632723593223,0.5647899139374307,0.031273358421891606
Extra Trees,4,5,Vote weekday,Vote weekday,0.5960632723593223,0.5742756276601303,0.021787644699192033
Extra Trees,4,1,Moment,Moment,0.5960632723593223,0.5888592000032427,0.0072040723560796716
Extra Trees,4,2,Moment,Moment,0.5960632723593223,0.5796915319738399,0.016371740385482392
Extra Trees,4,3,Moment,Moment,0.5960632723593223,0.5967390475249964,-0.0006757751656740751
Extra Trees,4,4,Moment,Moment,0.5960632723593223,0.5918584887168171,0.004204783642505205
Extra Trees,4,5,Moment,Moment,0.5960632723593223,0.5920037342679784,0.004059538091343962
Extra Trees,4,1,AC on/off,AC on/off,0.5960632723593223,0.5648734402408371,0.03118983211848525
Extra Trees,4,2,AC on/off,AC on/off,0.5960632723593223,0.5574877304682319,0.03857554189109047
Extra Trees,4,3,AC on/off,AC on/off,0.5960632723593223,0.5616449533861685,0.03441831897315384
Extra Trees,4,4,AC on/off,AC on/off,0.5960632723593223,0.5696950476051991,0.02636822475412326
Extra Trees,4,5,AC on/off,AC on/off,0.5960632723593223,0.5620326196589968,0.03403065270032557
Extra Trees,5,1,Student,Student,0.548956881738648,0.5450086409255914,0.003948240813056558
Extra Trees,5,2,Student,Student,0.548956881738648,0.5443914824902537,0.004565399248394275
Extra Trees,5,3,Student,Student,0.548956881738648,0.5458644890664175,0.003092392672230493
Extra Trees,5,4,Student,Student,0.548956881738648,0.5484781590973865,0.00047872264126147535
Extra Trees,5,5,Student,Student,0.548956881738648,0.5497411760372685,-0.0007842942986204804
Extra Trees,5,1,Temperature,Temperature,0.548956881738648,0.5584972004602284,-0.009540318721580454
Extra Trees,5,2,Temperature,Temperature,0.548956881738648,0.5547503588077903,-0.00579347706914235
Extra Trees,5,3,Temperature,Temperature,0.548956881738648,0.5557885841774439,-0.006831702438795939
Extra Trees,5,4,Temperature,Temperature,0.548956881738648,0.5494068326962206,-0.00044995095757260906
Extra Trees,5,5,Temperature,Temperature,0.548956881738648,0.558980144540764,-0.010023262802115962
Extra Trees,5,1,RH,RH,0.548956881738648,0.5427990332325812,0.006157848506066821
Extra Trees,5,2,RH,RH,0.548956881738648,0.5469294480017759,0.0020274337368720863
Extra Trees,5,3,RH,RH,0.548956881738648,0.5358548889208258,0.013101992817822206
Extra Trees,5,4,RH,RH,0.548956881738648,0.5394458288257687,0.009511052912879236
Extra Trees,5,5,RH,RH,0.548956881738648,0.5430654935698801,0.005891388168767886
Extra Trees,5,1,CLO,CLO,0.548956881738648,0.5305877367192863,0.01836914501936171
Extra Trees,5,2,CLO,CLO,0.548956881738648,0.5252343159601262,0.02372256577852183
Extra Trees,5,3,CLO,CLO,0.548956881738648,0.5347999297941083,0.014156951944539697
Extra Trees,5,4,CLO,CLO,0.548956881738648,0.5380487658856715,0.010908115852976463
Extra Trees,5,5,CLO,CLO,0.548956881738648,0.5263358659393204,0.022621015799327626
Extra Trees,5,1,CO2,CO2,0.548956881738648,0.5406648794101585,0.008292002328489478
Extra Trees,5,2,CO2,CO2,0.548956881738648,0.5521283920623653,-0.0031715103237173192
Extra Trees,5,3,CO2,CO2,0.548956881738648,0.5512427168741124,-0.0022858351354644313
Extra Trees,5,4,CO2,CO2,0.548956881738648,0.5481441030172132,0.0008127787214348148
Extra Trees,5,5,CO2,CO2,0.548956881738648,0.5514983598443562,-0.0025414781057082614
Extra Trees,5,1,Lighting,Lighting,0.548956881738648,0.5483196908527476,0.0006371908859004183
Extra Trees,5,2,Lighting,Lighting,0.548956881738648,0.5510287376539017,-0.0020718559152537175
Extra Trees,5,3,Lighting,Lighting,0.548956881738648,0.5464852973314809,0.0024715844071671045
Extra Trees,5,4,Lighting,Lighting,0.548956881738648,0.5291145895740582,0.01984229216458977
Extra Trees,5,5,Lighting,Lighting,0.548956881738648,0.5279775486071209,0.02097933313152711
Extra Trees,5,1,Sound,Sound,0.548956881738648,0.5565798394861928,-0.007622957747544845
